clock	state	temp_act	temp_ext	temp_int	temp_set	time	watch
20250513 221636	2	10.13	10.0	12.9	10	3600	6512.379117488861
20250513 221638	2	10.13	10.0	12.9	10	3600	6514.039119720459
20250513 221639	2	10.13	10.0	12.9	10	3600	6515.699121952057
20250513 221641	2	10.13	10.0	12.9	10	3600	6517.359124422073
20250513 221643	2	10.13	10.0	12.9	10	3600	6519.019126653671
20250513 221644	2	10.13	10.0	12.9	10	3600	6520.679128885269
20250513 221646	2	10.19	10.0	12.9	10	3600	6522.339131355286
20250513 221648	2	10.13	10.0	12.9	10	3600	6523.9991335868835
20250513 221649	2	10.13	10.0	12.9	10	3600	6525.6591360569
20250513 221651	2	10.13	10.0	12.9	10	3600	6527.319138288498
20250513 221653	2	10.13	10.0	12.9	10	3600	6528.979140758514
20250513 221654	2	10.13	10.0	12.9	10	3600	6530.639142990112
20250513 221656	2	10.13	10.0	12.9	10	3600	6532.29914522171
20250513 221658	2	10.13	10.0	12.9	10	3600	6533.959147691727
20250513 221659	2	10.13	10.0	12.9	10	3600	6535.619149923325
20250513 221701	2	10.19	10.0	12.9	10	3600	6537.2791521549225
20250513 221703	2	10.19	10.0	12.9	10	3600	6538.939154624939
20250513 221704	2	10.13	10.0	12.9	10	3600	6540.599156856537
20250513 221706	2	10.13	10.0	12.9	10	3600	6542.259159088135
20250513 221708	2	10.19	10.0	12.9	10	3600	6543.919161558151
20250513 221709	2	10.13	10.0	12.9	10	3600	6545.579164028168
20250513 221711	2	10.19	10.0	12.9	10	3600	6547.239166259766
20250513 221713	2	10.19	10.0	12.9	10	3600	6548.899168729782
20250513 221714	2	10.13	10.0	12.9	10	3600	6550.55917096138
20250513 221716	2	10.19	10.0	12.9	10	3600	6552.219173192978
20250513 221718	2	10.19	10.0	12.9	10	3600	6553.879175424576
20250513 221719	2	10.19	10.0	12.9	10	3600	6555.539177894592
20250513 221721	2	10.13	10.0	12.9	10	3600	6557.19918012619
20250513 221723	2	10.13	10.0	12.9	10	3600	6558.859182357788
20250513 221724	2	10.13	10.0	12.9	10	3600	6560.519184827805
20250513 221726	2	10.13	10.0	12.9	10	3600	6562.1791870594025
20250513 221728	2	10.13	10.0	12.9	10	3600	6563.839189291
20250513 221729	2	10.19	10.0	12.9	10	3600	6565.499191761017
20250513 221731	2	10.13	10.0	12.9	10	3600	6567.159194231033
20250513 221732	2	10.13	10.0	12.9	10	3600	6568.819196462631
20250513 221734	2	10.13	10.0	12.9	10	3600	6570.479198932648
20250513 221736	2	10.13	10.0	12.9	10	3600	6572.139201164246
20250513 221737	2	10.13	10.0	12.9	10	3600	6573.7992033958435
20250513 221739	2	10.13	10.0	12.9	10	3600	6575.459205627441
20250513 221741	2	10.13	10.0	12.9	10	3600	6577.119208097458
20250513 221742	2	10.19	10.0	12.9	10	3600	6578.779210329056
20250513 221744	2	10.13	10.0	12.9	10	3600	6580.439212560654
20250513 221746	2	10.19	10.0	12.9	10	3600	6582.09921503067
20250513 221747	2	10.13	10.0	12.9	10	3600	6583.759217262268
20250513 221749	2	10.13	10.0	12.9	10	3600	6585.419219493866
20250513 221751	2	10.19	10.0	12.9	10	3600	6587.079222202301
20250513 221752	2	10.19	10.0	12.9	10	3600	6588.739224433899
20250513 221754	2	10.13	10.0	12.9	10	3600	6590.399226665497
20250513 221756	2	10.13	10.0	12.9	10	3600	6592.059229135513
20250513 221757	2	10.19	10.0	12.9	10	3600	6593.719231367111
20250513 221759	2	10.13	10.0	12.9	10	3600	6595.379233598709
20250513 221801	2	10.13	10.0	12.9	10	3600	6597.039235830307
20250513 221802	2	10.13	10.0	12.9	10	3600	6598.6992383003235
20250513 221804	2	10.13	10.0	12.9	10	3600	6600.359240531921
20250513 221806	2	10.13	10.0	12.9	10	3600	6602.019242763519
20250513 221807	2	10.13	10.0	12.9	10	3600	6603.679245233536
20250513 221809	2	10.13	10.0	12.9	10	3600	6605.339247465134
20250513 221811	2	10.13	10.0	12.9	10	3600	6606.999249696732
20250513 221812	2	10.19	10.0	12.9	10	3600	6608.659252405167
20250513 221814	2	10.13	10.0	12.9	10	3600	6610.3192546367645
20250513 221816	2	10.13	10.0	12.9	10	3600	6611.979256868362
20250513 221817	2	10.13	10.0	12.9	10	3600	6613.639259338379
20250513 221819	2	10.13	10.0	12.9	10	3600	6615.299261569977
20250513 221821	2	10.19	10.0	12.9	10	3600	6616.959263801575
20250513 221822	2	10.13	10.0	12.9	10	3600	6618.619266033173
20250513 221824	2	10.19	10.0	12.9	10	3600	6620.279268503189
20250513 221826	2	10.19	10.0	12.9	10	3600	6621.939270734787
20250513 221827	2	10.13	10.0	12.9	10	3600	6623.599272966385
20250513 221829	2	10.13	10.0	12.9	10	3600	6625.259275436401
20250513 221831	2	10.13	10.0	12.9	10	3600	6626.919277667999
20250513 221832	2	10.13	10.0	12.9	10	3600	6628.579280138016
20250513 221834	2	10.19	10.0	12.9	10	3600	6630.239282608032
20250513 221836	2	10.13	10.0	12.9	10	3600	6631.89928483963
20250513 221837	2	10.13	10.0	12.9	10	3600	6633.559287071228
20250513 221839	2	10.19	10.0	12.9	10	3600	6635.2192895412445
20250513 221841	2	10.19	10.0	12.9	10	3600	6636.879291772842
20250513 221842	2	10.13	10.0	12.9	10	3600	6638.53929400444
20250513 221844	2	10.19	10.0	12.9	10	3600	6640.199296474457
20250513 221846	2	10.13	10.0	12.9	10	3600	6641.859298706055
20250513 221847	2	10.13	10.0	12.9	10	3600	6643.519300937653
20250513 221849	2	10.13	10.0	12.9	10	3600	6645.1793031692505
20250513 221851	2	10.13	10.0	12.9	10	3600	6646.839305639267
20250513 221852	2	10.19	10.0	12.9	10	3600	6648.499307870865
20250513 221854	2	10.13	10.0	12.9	10	3600	6650.159310340881
20250513 221855	2	10.19	10.0	12.9	10	3600	6651.819312810898
20250513 221857	2	10.13	10.0	12.9	10	3600	6653.479315042496
20250513 221859	2	10.19	10.0	12.9	10	3600	6655.139317274094
20250513 221900	2	10.19	10.0	12.9	10	3600	6656.79931974411
20250513 221902	2	10.13	10.0	12.9	10	3600	6658.459321975708
20250513 221904	2	10.13	10.0	12.9	10	3600	6660.119324207306
20250513 221905	2	10.13	10.0	12.9	10	3600	6661.779326677322
20250513 221907	2	10.19	10.0	12.9	10	3600	6663.43932890892
20250513 221909	2	10.13	10.0	12.9	10	3600	6665.099331140518
20250513 221910	2	10.13	10.0	12.9	10	3600	6666.759333372116
20250513 221912	2	10.19	10.0	12.9	10	3600	6668.419335842133
20250513 221914	2	10.19	10.0	12.9	10	3600	6670.079338312149
20250513 221915	2	10.19	10.0	12.9	10	3600	6671.739340543747
20250513 221917	2	10.19	10.0	12.9	10	3600	6673.399343013763
20250513 221919	2	10.19	10.0	12.9	10	3600	6675.059345245361
20250513 221920	2	10.13	10.0	12.9	10	3600	6676.719347476959
20250513 221922	2	10.19	10.0	12.9	10	3600	6678.379349946976
20250513 221924	2	10.19	10.0	12.9	10	3600	6680.039352178574
20250513 221925	2	10.19	10.0	12.9	10	3600	6681.6993544101715
20250513 221927	2	10.13	10.0	12.9	10	3600	6683.359356880188
20250513 221929	2	10.13	10.0	12.9	10	3600	6685.019359111786
20250513 221930	2	10.13	10.0	12.9	10	3600	6686.679361343384
20250513 221932	2	10.19	10.0	12.9	10	3600	6688.339363574982
20250513 221934	2	10.19	10.0	12.9	10	3600	6689.999366044998
20250513 221935	2	10.13	10.0	12.9	10	3600	6691.659368515015
20250513 221937	2	10.19	10.0	12.9	10	3600	6693.319370746613
20250513 221939	2	10.19	10.0	12.9	10	3600	6694.979373216629
20250513 221940	2	10.19	10.0	12.9	10	3600	6696.639375448227
20250513 221942	2	10.13	10.0	12.9	10	3600	6698.299377679825
20250513 221944	2	10.19	10.0	12.9	10	3600	6699.959380149841
20250513 221945	2	10.19	10.0	12.9	10	3600	6701.619382381439
20250513 221947	2	10.13	10.0	12.9	10	3600	6703.279384613037
20250513 221949	2	10.19	10.0	12.9	10	3600	6704.939387083054
20250513 221950	2	10.13	10.0	12.9	10	3600	6706.5993893146515
20250513 221952	2	10.19	10.0	12.9	10	3600	6708.259391546249
20250513 221954	2	10.19	10.0	12.9	10	3600	6709.919393777847
20250513 221955	2	10.13	10.0	12.9	10	3600	6711.579396486282
20250513 221957	2	10.19	10.0	12.9	10	3600	6713.23939871788
20250513 221959	2	10.19	10.0	12.9	10	3600	6714.899400949478
20250513 222000	2	10.13	10.0	12.9	10	3600	6716.559403181076
20250513 222002	2	10.19	10.0	12.9	10	3600	6718.2194056510925
20250513 222004	2	10.19	10.0	12.9	10	3600	6719.87940788269
20250513 222005	2	10.19	10.0	12.9	10	3600	6721.539410352707
20250513 222007	2	10.13	10.0	12.9	10	3600	6723.199412584305
20250513 222009	2	10.19	10.0	12.9	10	3600	6724.859414815903
20250513 222010	2	10.19	10.0	12.9	10	3600	6726.519417285919
20250513 222012	2	10.19	10.0	12.9	10	3600	6728.179419517517
20250513 222014	2	10.13	10.0	12.9	10	3600	6729.839421749115
20250513 222015	2	10.13	10.0	12.9	10	3600	6731.4994242191315
20250513 222017	2	10.19	10.0	12.9	10	3600	6733.159426689148
20250513 222018	2	10.19	10.0	12.9	10	3600	6734.819428920746
20250513 222020	2	10.13	10.0	12.9	10	3600	6736.479430913925
20250513 222022	2	10.19	10.0	12.9	10	3600	6738.139433383942
20250513 222023	2	10.13	10.0	12.9	10	3600	6739.799435853958
20250513 222025	2	10.19	10.0	12.9	10	3600	6741.459438085556
20250513 222027	2	10.19	10.0	12.9	10	3600	6743.1194405555725
20250513 222028	2	10.19	10.0	12.9	10	3600	6744.77944278717
20250513 222030	2	10.13	10.0	12.9	10	3600	6746.439445018768
20250513 222032	2	10.19	10.0	12.9	10	3600	6748.099447488785
20250513 222033	2	10.19	10.0	12.9	10	3600	6749.759449720383
20250513 222035	2	10.13	10.0	12.9	10	3600	6751.419451951981
20250513 222037	2	10.19	10.0	12.9	10	3600	6753.079454421997
20250513 222038	2	10.13	10.0	12.9	10	3600	6754.739456653595
20250513 222040	2	10.19	10.0	12.9	10	3600	6756.399458885193
20250513 222042	2	10.19	10.0	12.9	10	3600	6758.059461116791
20250513 222043	2	10.13	10.0	12.9	10	3600	6759.719463825226
20250513 222045	2	10.13	10.0	12.9	10	3600	6761.379466056824
20250513 222047	2	10.13	10.0	12.9	10	3600	6763.039468288422
20250513 222048	2	10.13	10.0	12.9	10	3600	6764.699470758438
20250513 222050	2	10.13	10.0	12.9	10	3600	6766.359472990036
20250513 222052	2	10.19	10.0	12.9	10	3600	6768.019475221634
20250513 222053	2	10.19	10.0	12.9	10	3600	6769.67947769165
20250513 222055	2	10.19	10.0	12.9	10	3600	6771.339479923248
20250513 222057	2	10.19	10.0	12.9	10	3600	6772.999482154846
20250513 222058	2	10.19	10.0	12.9	10	3600	6774.659484624863
20250513 222100	2	10.13	10.0	12.9	10	3600	6776.319486856461
20250513 222102	2	10.19	10.0	12.9	10	3600	6777.9794890880585
20250513 222103	2	10.19	10.0	12.9	10	3600	6779.639491319656
20250513 222105	2	10.13	10.0	12.9	10	3600	6781.299494028091
20250513 222107	2	10.13	10.0	12.9	10	3600	6782.959496259689
20250513 222108	2	10.19	10.0	12.9	10	3600	6784.619498491287
20250513 222110	2	10.13	10.0	12.9	10	3600	6786.279500961304
20250513 222112	2	10.19	10.0	12.9	10	3600	6787.939503192902
20250513 222113	2	10.13	10.0	12.9	10	3600	6789.5995054244995
20250513 222115	2	10.19	10.0	12.9	10	3600	6791.259507894516
20250513 222117	2	10.19	10.0	12.9	10	3600	6792.919510126114
20250513 222118	2	10.19	10.0	12.9	10	3600	6794.579512357712
20250513 222120	2	10.13	10.0	12.9	10	3600	6796.239514827728
20250513 222122	2	10.13	10.0	12.9	10	3600	6797.899517059326
20250513 222123	2	10.13	10.0	12.9	10	3600	6799.559519290924
20250513 222125	2	10.13	10.0	12.9	10	3600	6801.219521999359
20250513 222127	2	10.19	10.0	12.9	10	3600	6802.879524230957
20250513 222128	2	10.19	10.0	12.9	10	3600	6804.539526462555
20250513 222130	2	10.19	10.0	12.9	10	3600	6806.199528694153
20250513 222132	2	10.13	10.0	12.9	10	3600	6807.859531164169
20250513 222133	2	10.13	10.0	12.9	10	3600	6809.519533395767
20250513 222135	2	10.19	10.0	12.9	10	3600	6811.179535627365
20250513 222137	2	10.13	10.0	12.9	10	3600	6812.839538097382
20250513 222138	2	10.13	10.0	12.9	10	3600	6814.4995403289795
20250513 222140	2	10.19	10.0	12.9	10	3600	6816.159542560577
20250513 222141	2	10.13	10.0	12.9	10	3600	6817.819545030594
20250513 222143	2	10.19	10.0	12.9	10	3600	6819.479547262192
20250513 222145	2	10.19	10.0	12.9	10	3600	6821.13954949379
20250513 222146	2	10.19	10.0	12.9	10	3600	6822.799552202225
20250513 222148	2	10.13	10.0	12.9	10	3600	6824.459554433823
20250513 222150	2	10.19	10.0	12.9	10	3600	6826.1195566654205
20250513 222151	2	10.13	10.0	12.9	10	3600	6827.779558897018
20250513 222153	2	10.19	10.0	12.9	10	3600	6829.439561367035
20250513 222155	2	10.13	10.0	12.9	10	3600	6831.099563598633
20250513 222156	2	10.13	10.0	12.9	10	3600	6832.759565830231
20250513 222158	2	10.19	10.0	12.9	10	3600	6834.419568300247
20250513 222200	2	10.19	10.0	12.9	10	3600	6836.079570531845
20250513 222201	2	10.19	10.0	12.9	10	3600	6837.739572763443
20250513 222203	2	10.19	10.0	12.9	10	3600	6839.3995752334595
20250513 222205	2	10.13	10.0	12.9	10	3600	6841.059577465057
20250513 222206	2	10.19	10.0	12.9	10	3600	6842.719579935074
20250513 222208	2	10.13	10.0	12.9	10	3600	6844.37958240509
20250513 222210	2	10.13	10.0	12.9	10	3600	6846.039584636688
20250513 222211	2	10.19	10.0	12.9	10	3600	6847.699586868286
20250513 222213	2	10.19	10.0	12.9	10	3600	6849.359589338303
20250513 222215	2	10.19	10.0	12.9	10	3600	6851.0195915699005
20250513 222216	2	10.13	10.0	12.9	10	3600	6852.679593801498
20250513 222218	2	10.19	10.0	12.9	10	3600	6854.339596033096
20250513 222220	2	10.19	10.0	12.9	10	3600	6855.999598503113
20250513 222221	2	10.19	10.0	12.9	10	3600	6857.659600734711
20250513 222223	2	10.13	10.0	12.9	10	3600	6859.319602966309
20250513 222225	2	10.19	10.0	12.9	10	3600	6860.979605436325
20250513 222226	2	10.19	10.0	12.9	10	3600	6862.639607667923
20250513 222228	2	10.13	10.0	12.9	10	3600	6864.299610137939
20250513 222230	2	10.19	10.0	12.9	10	3600	6865.959612607956
20250513 222231	2	10.13	10.0	12.9	10	3600	6867.619614839554
20250513 222233	2	10.13	10.0	12.9	10	3600	6869.279617071152
20250513 222235	2	10.19	10.0	12.9	10	3600	6870.939619541168
20250513 222236	2	10.13	10.0	12.9	10	3600	6872.599621772766
20250513 222238	2	10.13	10.0	12.9	10	3600	6874.259624004364
20250513 222240	2	10.13	10.0	12.9	10	3600	6875.919626235962
20250513 222241	2	10.19	10.0	12.9	10	3600	6877.579628705978
20250513 222243	2	10.19	10.0	12.9	10	3600	6879.239630937576
20250513 222245	2	10.19	10.0	12.9	10	3600	6880.899633169174
20250513 222246	2	10.13	10.0	12.9	10	3600	6882.559635639191
20250513 222248	2	10.13	10.0	12.9	10	3600	6884.219638109207
20250513 222250	2	10.19	10.0	12.9	10	3600	6885.879640340805
20250513 222251	2	10.19	10.0	12.9	10	3600	6887.5396428108215
20250513 222253	2	10.19	10.0	12.9	10	3600	6889.199645042419
20250513 222255	2	10.19	10.0	12.9	10	3600	6890.859647274017
20250513 222256	2	10.19	10.0	12.9	10	3600	6892.519649744034
20250513 222258	2	10.19	10.0	12.9	10	3600	6894.179651975632
20250513 222300	2	10.19	10.0	12.9	10	3600	6895.83965420723
20250513 222301	2	10.19	10.0	12.9	10	3600	6897.4996564388275
20250513 222303	2	10.13	10.0	12.9	10	3600	6899.209659099579
20250513 222305	2	10.19	10.0	12.9	10	3600	6900.869661331177
20250513 222306	2	10.19	10.0	12.9	10	3600	6902.529663562775
20250513 222308	2	10.19	10.0	12.9	10	3600	6904.189665794373
20250513 222310	2	10.19	10.0	12.9	10	3600	6905.849668264389
20250513 222311	2	10.19	10.0	12.9	10	3600	6907.5096707344055
20250513 222313	2	10.13	10.0	12.9	10	3600	6909.169672966003
20250513 222315	2	10.19	10.0	12.9	10	3600	6910.829675197601
20250513 222316	2	10.13	10.0	12.9	10	3600	6912.489677429199
20250513 222318	2	10.19	10.0	12.9	10	3600	6914.149679899216
20250513 222319	2	10.19	10.0	12.9	10	3600	6915.809682369232
20250513 222321	2	10.13	10.0	12.9	10	3600	6917.46968460083
20250513 222323	2	10.19	10.0	12.9	10	3600	6919.129686832428
20250513 222324	2	10.19	10.0	12.9	10	3600	6920.7896893024445
20250513 222326	2	10.19	10.0	12.9	10	3600	6922.449691534042
20250513 222328	2	10.19	10.0	12.9	10	3600	6924.10969376564
20250513 222329	2	10.19	10.0	12.9	10	3600	6925.769695997238
20250513 222331	2	10.13	10.0	12.9	10	3600	6927.429698705673
20250513 222333	2	10.19	10.0	12.9	10	3600	6929.089700937271
20250513 222334	2	10.19	10.0	12.9	10	3600	6930.74970293045
20250513 222336	2	10.13	10.0	12.9	10	3600	6932.409705400467
20250513 222338	2	10.13	10.0	12.9	10	3600	6934.069707632065
20250513 222339	2	10.19	10.0	12.9	10	3600	6935.729710102081
20250513 222341	2	10.19	10.0	12.9	10	3600	6937.389712572098
20250513 222343	2	10.19	10.0	12.9	10	3600	6939.049714803696
20250513 222344	2	10.19	10.0	12.9	10	3600	6940.709717035294
20250513 222346	2	10.19	10.0	12.9	10	3600	6942.36971950531
20250513 222348	2	10.19	10.0	12.9	10	3600	6944.029721736908
20250513 222349	2	10.19	10.0	12.9	10	3600	6945.689723968506
20250513 222351	2	10.19	10.0	12.9	10	3600	6947.349726200104
20250513 222353	2	10.19	10.0	12.9	10	3600	6949.00972867012
20250513 222354	2	10.19	10.0	12.9	10	3600	6950.669730901718
20250513 222356	2	10.19	10.0	12.9	10	3600	6952.329733133316
20250513 222358	2	10.13	10.0	12.9	10	3600	6953.9897356033325
20250513 222359	2	10.19	10.0	12.9	10	3600	6955.649738073349
20250513 222401	2	10.19	10.0	12.9	10	3600	6957.309740304947
20250513 222403	2	10.13	10.0	12.9	10	3600	6958.969742774963
20250513 222404	2	10.13	10.0	12.9	10	3600	6960.629745006561
20250513 222406	2	10.13	10.0	12.9	10	3600	6962.289747238159
20250513 222408	2	10.19	10.0	12.9	10	3600	6963.949749708176
20250513 222409	2	10.19	10.0	12.9	10	3600	6965.609751939774
20250513 222411	2	10.13	10.0	12.9	10	3600	6967.2697541713715
20250513 222413	2	10.13	10.0	12.9	10	3600	6968.929756402969
20250513 222414	2	10.19	10.0	12.9	10	3600	6970.589758872986
20250513 222416	2	10.19	10.0	12.9	10	3600	6972.249761104584
20250513 222418	2	10.19	10.0	12.9	10	3600	6973.909763336182
20250513 222419	2	10.19	10.0	12.9	10	3600	6975.569765806198
20250513 222421	2	10.13	10.0	12.9	10	3600	6977.229768276215
20250513 222423	2	10.19	10.0	12.9	10	3600	6978.8897705078125
20250513 222424	2	10.19	10.0	12.9	10	3600	6980.549772977829
20250513 222426	2	10.19	10.0	12.9	10	3600	6982.209775209427
20250513 222428	2	10.13	10.0	12.9	10	3600	6983.869777441025
20250513 222429	2	10.13	10.0	12.9	10	3600	6985.529779911041
20250513 222431	2	10.19	10.0	12.9	10	3600	6987.189782142639
20250513 222433	2	10.19	10.0	12.9	10	3600	6988.849784374237
20250513 222434	2	10.19	10.0	12.9	10	3600	6990.5097868442535
20250513 222436	2	10.19	10.0	12.9	10	3600	6992.169789075851
20250513 222438	2	10.19	10.0	12.9	10	3600	6993.829791307449
20250513 222439	2	10.19	10.0	12.9	10	3600	6995.489793539047
20250513 222441	2	10.19	10.0	12.9	10	3600	6997.149796247482
20250513 222442	2	10.13	10.0	12.9	10	3600	6998.80979847908
20250513 222444	2	10.19	10.0	12.9	10	3600	7000.469800710678
20250513 222446	2	10.13	10.0	12.9	10	3600	7002.129803180695
20250513 222447	2	10.19	10.0	12.9	10	3600	7003.7898054122925
20250513 222449	2	10.19	10.0	12.9	10	3600	7005.44980764389
20250513 222451	2	10.13	10.0	12.9	10	3600	7007.109810113907
20250513 222452	2	10.19	10.0	12.9	10	3600	7008.769812345505
20250513 222454	2	10.13	10.0	12.9	10	3600	7010.429814577103
20250513 222456	2	10.19	10.0	12.9	10	3600	7012.089817047119
20250513 222457	2	10.13	10.0	12.9	10	3600	7013.749819278717
20250513 222459	2	10.13	10.0	12.9	10	3600	7015.409821510315
20250513 222501	2	10.19	10.0	12.9	10	3600	7017.069823741913
20250513 222502	2	10.13	10.0	12.9	10	3600	7018.729826450348
20250513 222504	2	10.19	10.0	12.9	10	3600	7020.389828681946
20250513 222506	2	10.19	10.0	12.9	10	3600	7022.049830913544
20250513 222507	2	10.19	10.0	12.9	10	3600	7023.70983338356
20250513 222509	2	10.13	10.0	12.9	10	3600	7025.369835615158
20250513 222511	2	10.19	10.0	12.9	10	3600	7027.029837846756
20250513 222512	2	10.13	10.0	12.9	10	3600	7028.6898403167725
20250513 222514	2	10.19	10.0	12.9	10	3600	7030.34984254837
20250513 222516	2	10.19	10.0	12.9	10	3600	7032.009844779968
20250513 222517	2	10.19	10.0	12.9	10	3600	7033.669847249985
20250513 222519	2	10.19	10.0	12.9	10	3600	7035.329849481583
20250513 222521	2	10.13	10.0	12.9	10	3600	7036.9898517131805
20250513 222522	2	10.19	10.0	12.9	10	3600	7038.649854421616
20250513 222524	2	10.19	10.0	12.9	10	3600	7040.3098566532135
20250513 222526	2	10.19	10.0	12.9	10	3600	7041.969858884811
20250513 222527	2	10.19	10.0	12.9	10	3600	7043.629861116409
20250513 222529	2	10.19	10.0	12.9	10	3600	7045.289863586426
20250513 222531	2	10.19	10.0	12.9	10	3600	7046.949865818024
20250513 222532	2	10.19	10.0	12.9	10	3600	7048.609868049622
20250513 222534	2	10.19	10.0	12.9	10	3600	7050.269870519638
20250513 222536	2	10.19	10.0	12.9	10	3600	7051.929872751236
20250513 222537	2	10.19	10.0	12.9	10	3600	7053.589874982834
20250513 222539	2	10.19	10.0	12.9	10	3600	7055.24987745285
20250513 222541	2	10.13	10.0	12.9	10	3600	7056.909879684448
20250513 222542	2	10.19	10.0	12.9	10	3600	7058.569881916046
20250513 222544	2	10.19	10.0	12.9	10	3600	7060.229884624481
20250513 222546	2	10.19	10.0	12.9	10	3600	7061.889886856079
20250513 222547	2	10.19	10.0	12.9	10	3600	7063.549889087677
20250513 222549	2	10.19	10.0	12.9	10	3600	7065.209891319275
20250513 222551	2	10.19	10.0	12.9	10	3600	7066.869893789291
20250513 222552	2	10.19	10.0	12.9	10	3600	7068.529896020889
20250513 222554	2	10.19	10.0	12.9	10	3600	7070.189898252487
20250513 222556	2	10.19	10.0	12.9	10	3600	7071.849900722504
20250513 222557	2	10.19	10.0	12.9	10	3600	7073.509902954102
20250513 222559	2	10.19	10.0	12.9	10	3600	7075.1699051856995
20250513 222601	2	10.19	10.0	12.9	10	3600	7076.829907655716
