eid	id	rab	struc	class	tails	hydrox	carbon	dbonds	rt	hydrsn1	carbsn1	dbonsn1	hydrsn2	carbsn2	dbonsn2	hydrsn3	carbsn3	dbonsn3	stereo	ms2	annot	frac_molar	sp	pres_gro	time_gro	rep	remarks
K562 250b 6hrs 2	O-PC 34:1_23.12 | O-16:0/18:1	31.98687232597847	NA	O-PC	2	NA	34	1	23.12	NA	16	0	NA	18	1	NA	NA	NA	TRUE	TRUE	O-16:0/18:1	0.00103419352332614	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 34:1_24.94 | O-18:1/16:0	2.624197370076817	NA	O-PC	2	NA	34	1	24.94	NA	18	1	NA	16	0	NA	NA	NA	TRUE	TRUE	O-18:1/16:0	8.48450544462518e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 34:2_18.96 | O-16:0/18:2	12.83775747651803	NA	O-PC	2	NA	34	2	18.96	NA	16	0	NA	18	2	NA	NA	NA	TRUE	TRUE	O-16:0/18:2	4.150679535324221e-4	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 34:2_21.41 | O-18:2/16:0	242.38757892759483	NA	O-PC	2	NA	34	2	21.41	NA	18	2	NA	16	0	NA	NA	NA	TRUE	TRUE	O-18:2/16:0	0.00783682948764061	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 34:4_14.90 | O-14:0/20:4	0.921672424258982	NA	O-PC	2	NA	34	4	14.9	NA	14	0	NA	20	4	NA	NA	NA	TRUE	TRUE	O-14:0/20:4	2.9799338993916123e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 35:1_24.30 | O-17:0/18:1	2.9688652108511566	NA	O-PC	2	NA	35	1	24.3	NA	17	0	NA	18	1	NA	NA	NA	TRUE	TRUE	O-17:0/18:1	9.598879006988552e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 35:1_24.30 | O-18:0/17:1	0.7671698479259657	NA	O-PC	2	NA	35	1	24.3	NA	18	0	NA	17	1	NA	NA	NA	TRUE	TRUE	O-18:0/17:1	2.4803990835070424e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 36:0_27.58 | O-20:0/16:0	6.083859027738139	NA	O-PC	2	NA	36	0	27.58	NA	20	0	NA	16	0	NA	NA	NA	TRUE	TRUE	O-20:0/16:0	1.9670218267029695e-4	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 36:1_25.73 | O-18:0/18:1	187.11444116789977	NA	O-PC	2	NA	36	1	25.73	NA	18	0	NA	18	1	NA	NA	NA	TRUE	TRUE	O-18:0/18:1	0.0060497488220963	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 36:2_22.58 | O-18:1	129.16110497186867	NA	O-PC	2	NA	36	2	22.58	NA	18	1	NA	18	1	NA	NA	NA	FALSE	TRUE	O-18:1	0.00417601248619323	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 36:2_23.26 | O-18:1	9.701950071596976	NA	O-PC	2	NA	36	2	23.26	NA	18	1	NA	18	1	NA	NA	NA	FALSE	TRUE	O-18:1	3.1368161992913137e-4	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 36:2_23.26 | O-18:0/18:2	2.611968124920832	NA	O-PC	2	NA	36	2	23.26	NA	18	0	NA	18	2	NA	NA	NA	TRUE	TRUE	O-18:0/18:2	8.444966079830157e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 36:3_19.48 | O-18:1/18:2	2.078526337798251	NA	O-PC	2	NA	36	3	19.48	NA	18	1	NA	18	2	NA	NA	NA	TRUE	TRUE	O-18:1/18:2	6.720252154406308e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 36:3_20.32 | O-16:0/20:3	4.183231361462346	NA	O-PC	2	NA	36	3	20.32	NA	16	0	NA	20	3	NA	NA	NA	TRUE	TRUE	O-16:0/20:3	1.35251447422246e-4	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 36:3_20.32 | O-18:1/18:2	2.886937866850247	NA	O-PC	2	NA	36	3	20.32	NA	18	1	NA	18	2	NA	NA	NA	TRUE	TRUE	O-18:1/18:2	9.333993063512792e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 36:3_21.89 | O-16:0/20:3	1.5787652367839349	NA	O-PC	2	NA	36	3	21.89	NA	16	0	NA	20	3	NA	NA	NA	TRUE	TRUE	O-16:0/20:3	5.1044339880906705e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 36:4_18.73 | O-16:0/20:4	65.85229569684762	NA	O-PC	2	NA	36	4	18.73	NA	16	0	NA	20	4	NA	NA	NA	TRUE	TRUE	O-16:0/20:4	0.00212912400474136	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 36:4_19.58 | O-16:1/20:3	1.75613190148545	NA	O-PC	2	NA	36	4	19.58	NA	16	1	NA	20	3	NA	NA	NA	TRUE	TRUE	O-16:1/20:3	5.677892543272046e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 36:5_16.23 | O-16:0/20:5	2.9904198871206815	NA	O-PC	2	NA	36	5	16.23	NA	16	0	NA	20	5	NA	NA	NA	TRUE	TRUE	O-16:0/20:5	9.668569179782438e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 36:5_15.33 | O-16:1/20:4	0.4538636228253457	NA	O-PC	2	NA	36	5	15.33	NA	16	1	NA	20	4	NA	NA	NA	TRUE	TRUE	O-16:1/20:4	1.467423305460531e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 36:6_15.65 | O-16:1/20:5	0.7831001643994323	NA	O-PC	2	NA	36	6	15.65	NA	16	1	NA	20	5	NA	NA	NA	TRUE	TRUE	O-16:1/20:5	2.5319046822836213e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 38:0_29.39 | O-22:0/16:0	1.6517809026998094	NA	O-PC	2	NA	38	0	29.39	NA	22	0	NA	16	0	NA	NA	NA	TRUE	TRUE	O-22:0/16:0	5.340506862055954e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 38:1_27.64 | O-16:0/22:1	17.744296918573966	NA	O-PC	2	NA	38	1	27.64	NA	16	0	NA	22	1	NA	NA	NA	TRUE	TRUE	O-16:0/22:1	5.737052614006682e-4	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 38:1_27.64 | O-18:0/20:1	12.782076913334247	NA	O-PC	2	NA	38	1	27.64	NA	18	0	NA	20	1	NA	NA	NA	TRUE	TRUE	O-18:0/20:1	4.132677000649066e-4	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 38:1_27.64 | O-20:0/18:1	19.683640839195128	NA	O-PC	2	NA	38	1	27.64	NA	20	0	NA	18	1	NA	NA	NA	TRUE	TRUE	O-20:0/18:1	6.364077632823363e-4	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 38:2_25.83 | O-20:1/18:1	4.253643559376941	NA	O-PC	2	NA	38	2	25.83	NA	20	1	NA	18	1	NA	NA	NA	TRUE	TRUE	O-20:1/18:1	1.3752800132549496e-4	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 38:2_25.83 | O-18:1/20:1	1.6290129514704066	NA	O-PC	2	NA	38	2	25.83	NA	18	1	NA	20	1	NA	NA	NA	TRUE	TRUE	O-18:1/20:1	5.26689395154413e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 38:2_26.25 | O-16:0/22:2	7.991011197216683	NA	O-PC	2	NA	38	2	26.25	NA	16	0	NA	22	2	NA	NA	NA	TRUE	TRUE	O-16:0/22:2	2.583638669253794e-4	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 38:2_26.25 | O-18:0/20:2	16.276316736565416	NA	O-PC	2	NA	38	2	26.25	NA	18	0	NA	20	2	NA	NA	NA	TRUE	TRUE	O-18:0/20:2	5.262428030167213e-4	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 38:3_24.69 | O-18:0/20:3	4.84758799707858	NA	O-PC	2	NA	38	3	24.69	NA	18	0	NA	20	3	NA	NA	NA	TRUE	TRUE	O-18:0/20:3	1.5673130086746838e-4	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 38:3_24.69 | O-18:1/20:2	2.440398450521916	NA	O-PC	2	NA	38	3	24.69	NA	18	1	NA	20	2	NA	NA	NA	TRUE	TRUE	O-18:1/20:2	7.89025024436403e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 38:3_25.75 | O-16:1/22:2	3.415275423374528	NA	O-PC	2	NA	38	3	25.75	NA	16	1	NA	22	2	NA	NA	NA	TRUE	TRUE	O-16:1/22:2	1.10422040868319e-4	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 38:3_25.48 | O-20:2/18:1	0.7616143574767014	NA	O-PC	2	NA	38	3	25.48	NA	20	2	NA	18	1	NA	NA	NA	TRUE	TRUE	O-20:2/18:1	2.462437176562914e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 38:3_25.48 | O-18:0/20:3	0.6162326490910898	NA	O-PC	2	NA	38	3	25.48	NA	18	0	NA	20	3	NA	NA	NA	TRUE	TRUE	O-18:0/20:3	1.9923917789065157e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 38:3_25.48 | O-18:2/20:1	0.6615188632262899	NA	O-PC	2	NA	38	3	25.48	NA	18	2	NA	20	1	NA	NA	NA	TRUE	TRUE	O-18:2/20:1	2.1388103123513993e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 38:4_20.92 | O-18:1/20:3	2.2150077276599953	NA	O-PC	2	NA	38	4	20.92	NA	18	1	NA	20	3	NA	NA	NA	TRUE	TRUE	O-18:1/20:3	7.161521210071159e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 38:4_21.73 | O-16:0/22:4	5.854412984310096	NA	O-PC	2	NA	38	4	21.73	NA	16	0	NA	22	4	NA	NA	NA	TRUE	TRUE	O-16:0/22:4	0.00018928377646765701	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 38:4_22.98 | O-18:0/20:4	28.0010152219108	NA	O-PC	2	NA	38	4	22.98	NA	18	0	NA	20	4	NA	NA	NA	TRUE	TRUE	O-18:0/20:4	9.053235431692408e-4	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 38:4_21.25 | O-18:1/20:3	0.5955665122960954	NA	O-PC	2	NA	38	4	21.25	NA	18	1	NA	20	3	NA	NA	NA	TRUE	TRUE	O-18:1/20:3	1.9255744151838448e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 38:5_19.01 | O-18:1/20:4	10.47842027315092	NA	O-PC	2	NA	38	5	19.01	NA	18	1	NA	20	4	NA	NA	NA	TRUE	TRUE	O-18:1/20:4	3.3878630804365676e-4	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 38:5_19.01 | O-16:0/22:5	4.732603275972414	NA	O-PC	2	NA	38	5	19.01	NA	16	0	NA	22	5	NA	NA	NA	TRUE	TRUE	O-16:0/22:5	1.5301363655075803e-4	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 38:5_20.44 | O-16:0/22:5	1.9383363250087904	NA	O-PC	2	NA	38	5	20.44	NA	16	0	NA	22	5	NA	NA	NA	TRUE	TRUE	O-16:0/22:5	6.266992449036116e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 38:5_20.44 | O-18:0/20:5	0.969762154206771	NA	O-PC	2	NA	38	5	20.44	NA	18	0	NA	20	5	NA	NA	NA	TRUE	TRUE	O-18:0/20:5	3.1354167072875085e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 38:6_16.69 | O-18:1/20:5	1.3667072579524884	NA	O-PC	2	NA	38	6	16.69	NA	18	1	NA	20	5	NA	NA	NA	TRUE	TRUE	O-18:1/20:5	4.4188121303418574e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 38:6_17.91 | O-16:0/22:6	17.575600078448986	NA	O-PC	2	NA	38	6	17.91	NA	16	0	NA	22	6	NA	NA	NA	TRUE	TRUE	O-16:0/22:6	5.682509869819359e-4	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 40:1_29.33 | O-22:0/18:1	4.293511023904296	NA	O-PC	2	NA	40	1	29.33	NA	22	0	NA	18	1	NA	NA	NA	TRUE	TRUE	O-22:0/18:1	1.3881698866959798e-4	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 40:1_29.33 | O-18:0/22:1	2.611765431482252	NA	O-PC	2	NA	40	1	29.33	NA	18	0	NA	22	1	NA	NA	NA	TRUE	TRUE	O-18:0/22:1	8.444310735227333e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 40:1_29.33 | O-24:1/16:0	2.3615044327469543	NA	O-PC	2	NA	40	1	29.33	NA	24	1	NA	16	0	NA	NA	NA	TRUE	TRUE	O-24:1/16:0	7.635171594033539e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 40:1_29.33 | O-16:0/24:1	1.50127991655226	NA	O-PC	2	NA	40	1	29.33	NA	16	0	NA	24	1	NA	NA	NA	TRUE	TRUE	O-16:0/24:1	4.853909912089129e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 40:2_27.80 | O-16:0/24:2	6.85901274953837	NA	O-PC	2	NA	40	2	27.8	NA	16	0	NA	24	2	NA	NA	NA	TRUE	TRUE	O-16:0/24:2	2.217643066097132e-4	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 40:2_27.80 | O-18:0/22:2	4.9518289282694345	NA	O-PC	2	NA	40	2	27.8	NA	18	0	NA	22	2	NA	NA	NA	TRUE	TRUE	O-18:0/22:2	1.601015989949134e-4	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 40:2_27.80 | O-22:1/18:1	4.186659834638252	NA	O-PC	2	NA	40	2	27.8	NA	22	1	NA	18	1	NA	NA	NA	TRUE	TRUE	O-22:1/18:1	1.3536229617036008e-4	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 40:2_27.80 | O-18:1/22:1	2.1716305816834502	NA	O-PC	2	NA	40	2	27.8	NA	18	1	NA	22	1	NA	NA	NA	TRUE	TRUE	O-18:1/22:1	7.021275039791854e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 40:4_25.53 | O-18:0/22:4	2.8705188574589826	NA	O-PC	2	NA	40	4	25.53	NA	18	0	NA	22	4	NA	NA	NA	TRUE	TRUE	O-18:0/22:4	9.280907432011128e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 40:4_26.23 | O-20:0/20:4	1.4917694638656995	NA	O-PC	2	NA	40	4	26.23	NA	20	0	NA	20	4	NA	NA	NA	TRUE	TRUE	O-20:0/20:4	4.82316089582988e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 40:5_22.26 | O-18:1/22:4	2.2108957863001977	NA	O-PC	2	NA	40	5	22.26	NA	18	1	NA	22	4	NA	NA	NA	TRUE	TRUE	O-18:1/22:4	7.148226558817789e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 40:5_23.23 | O-18:0/22:5	1.9532543733171184	NA	O-PC	2	NA	40	5	23.23	NA	18	0	NA	22	5	NA	NA	NA	TRUE	TRUE	O-18:0/22:5	6.315225201472526e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 40:5_24.64 | O-18:0/22:5	0.7562236765300355	NA	O-PC	2	NA	40	5	24.64	NA	18	0	NA	22	5	NA	NA	NA	TRUE	TRUE	O-18:0/22:5	2.4450081285942832e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 40:6_19.57 | O-18:1/22:5	2.336129486091171	NA	O-PC	2	NA	40	6	19.57	NA	18	1	NA	22	5	NA	NA	NA	TRUE	TRUE	O-18:1/22:5	7.553129795077021e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 40:6_20.94 | O-18:1/22:5	0.3330614388750073	NA	O-PC	2	NA	40	6	20.94	NA	18	1	NA	22	5	NA	NA	NA	TRUE	TRUE	O-18:1/22:5	1.0768479626389444e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 40:6_22.10 | O-18:0/22:6	5.9212558539846905	NA	O-PC	2	NA	40	6	22.1	NA	18	0	NA	22	6	NA	NA	NA	TRUE	TRUE	O-18:0/22:6	1.9144492752342485e-4	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 40:7_18.44 | O-18:1/22:6	12.240125248844716	NA	O-PC	2	NA	40	7	18.44	NA	18	1	NA	22	6	NA	NA	NA	TRUE	TRUE	O-18:1/22:6	3.9574542106060086e-4	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 42:2_29.26 | O-24:1/18:1	10.046796116671846	NA	O-PC	2	NA	42	2	29.26	NA	24	1	NA	18	1	NA	NA	NA	TRUE	TRUE	O-24:1/18:1	3.2483111722060045e-4	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 42:2_29.26 | O-18:0/24:2	3.821848545629175	NA	O-PC	2	NA	42	2	29.26	NA	18	0	NA	24	2	NA	NA	NA	TRUE	TRUE	O-18:0/24:2	1.2356728637745093e-4	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 42:3_27.82 | O-18:1/24:2	2.3286382308696467	NA	O-PC	2	NA	42	3	27.82	NA	18	1	NA	24	2	NA	NA	NA	TRUE	TRUE	O-18:1/24:2	7.528909209979704e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 42:3_28.78 | O-18:1/24:2	1.1984381414334608	NA	O-PC	2	NA	42	3	28.78	NA	18	1	NA	24	2	NA	NA	NA	TRUE	TRUE	O-18:1/24:2	3.874767596364534e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 42:4_27.42 | O-20:0/22:4	0.6906801032522245	NA	O-PC	2	NA	42	4	27.42	NA	20	0	NA	22	4	NA	NA	NA	TRUE	TRUE	O-20:0/22:4	2.2330938836228775e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 42:4_27.80 | O-22:0/20:4	0.9981472701448424	NA	O-PC	2	NA	42	4	27.8	NA	22	0	NA	20	4	NA	NA	NA	TRUE	TRUE	O-22:0/20:4	3.2271909287957913e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 42:5_26.33 | O-20:0/22:5	0.4302876728362319	NA	O-PC	2	NA	42	5	26.33	NA	20	0	NA	22	5	NA	NA	NA	TRUE	TRUE	O-20:0/22:5	1.391197988597649e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	O-PC 44:5_27.80 | O-24:1/20:4	0.8163034071611729	NA	O-PC	2	NA	44	5	27.8	NA	24	1	NA	20	4	NA	NA	NA	TRUE	TRUE	O-24:1/20:4	2.639256780568421e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	PC 28:0_12.24 | 14:0/14:0	47.490387253237	NA	PC	2	NA	28	0	12.24	NA	14	0	NA	14	0	NA	NA	NA	TRUE	TRUE	14:0/14:0	0.00153545024399461	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	PC 28:1_10.76 | 14:0_14:1	0.09193492401226844	NA	PC	2	NA	28	1	10.76	NA	14	0	NA	14	1	NA	NA	NA	FALSE	TRUE	14:0_14:1	2.972422624257339e-6	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	PC 28:1_10.76 | 12:0_16:1	0.2977560187546504	NA	PC	2	NA	28	1	10.76	NA	12	0	NA	16	1	NA	NA	NA	FALSE	TRUE	12:0_16:1	9.62699144165287e-6	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	PC 28:1_11.13 | 14:0_14:1	0.3401413667950818	NA	PC	2	NA	28	1	11.13	NA	14	0	NA	14	1	NA	NA	NA	FALSE	TRUE	14:0_14:1	1.0997386520628377e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	PC 29:0_13.10 | 14:0_15:0	1.357258485320766	NA	PC	2	NA	29	0	13.1	NA	14	0	NA	15	0	NA	NA	NA	FALSE	TRUE	14:0_15:0	4.3882625368726257e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	PC 29:0_13.10 | 13:0_16:0	0.14901683844068797	NA	PC	2	NA	29	0	13.1	NA	13	0	NA	16	0	NA	NA	NA	FALSE	TRUE	13:0_16:0	4.817984315919948e-6	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	PC 29:0_13.46 | 14:0_15:0	4.206349418820628	NA	PC	2	NA	29	0	13.46	NA	14	0	NA	15	0	NA	NA	NA	FALSE	TRUE	14:0_15:0	1.3599889609269323e-4	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	PC 29:0_13.46 | 13:0_16:0	0.43688506116666487	NA	PC	2	NA	29	0	13.46	NA	13	0	NA	16	0	NA	NA	NA	FALSE	TRUE	13:0_16:0	1.4125285401209996e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	PC 30:0_14.88 | 16:0/14:0	241.323423979862	NA	PC	2	NA	30	0	14.88	NA	16	0	NA	14	0	NA	NA	NA	TRUE	TRUE	16:0/14:0	0.00780242343056991	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	PC 30:1_12.67 | 14:0/16:1	93.9522248529334	NA	PC	2	NA	30	1	12.67	NA	14	0	NA	16	1	NA	NA	NA	TRUE	TRUE	14:0/16:1	0.0030376456145752	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	PC 31:0_16.01 | 16:0/15:0	12.321574008364292	NA	PC	2	NA	31	0	16.01	NA	16	0	NA	15	0	NA	NA	NA	TRUE	TRUE	16:0/15:0	3.983788069921689e-4	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	PC 31:0_16.01 | 14:0_17:0	1.3220994232448255	NA	PC	2	NA	31	0	16.01	NA	14	0	NA	17	0	NA	NA	NA	FALSE	TRUE	14:0_17:0	4.2745869204678656e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	PC 31:0_16.57 | 16:0/15:0	3.762119920696793	NA	PC	2	NA	31	0	16.57	NA	16	0	NA	15	0	NA	NA	NA	TRUE	TRUE	16:0/15:0	1.2163615174094324e-4	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	PC 31:0_16.57 | 14:0_17:0	0.38909934636769106	NA	PC	2	NA	31	0	16.57	NA	14	0	NA	17	0	NA	NA	NA	FALSE	TRUE	14:0_17:0	1.2580286682705332e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	PC 31:1_13.99 | 15:0/16:1	6.929984156127377	NA	PC	2	NA	31	1	13.99	NA	15	0	NA	16	1	NA	NA	NA	TRUE	TRUE	15:0/16:1	2.2405894074235664e-4	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	PC 31:1_13.99 | 14:0_17:1	3.3084302869951627	NA	PC	2	NA	31	1	13.99	NA	14	0	NA	17	1	NA	NA	NA	FALSE	TRUE	14:0_17:1	1.069675440698716e-4	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	PC 32:0_18.62 | 16:0/16:0	275.18977468969945	NA	PC	2	NA	32	0	18.62	NA	16	0	NA	16	0	NA	NA	NA	TRUE	TRUE	16:0/16:0	0.00889738389453375	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	PC 32:0_21.50 | 16:0/16:0	0.6618832787165162	NA	PC	2	NA	32	0	21.5	NA	16	0	NA	16	0	NA	NA	NA	TRUE	TRUE	16:0/16:0	2.1399885336415304e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	PC 32:1_15.42 | 16:0/16:1	1043.990085866153	NA	PC	2	NA	32	1	15.42	NA	16	0	NA	16	1	NA	NA	NA	TRUE	TRUE	16:0/16:1	0.03375409055991393	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	PC 32:1_15.42 | 14:0/18:1	269.97464390379736	NA	PC	2	NA	32	1	15.42	NA	14	0	NA	18	1	NA	NA	NA	TRUE	TRUE	14:0/18:1	0.00872876926953654	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	PC 32:2_13.16 | 16:1/16:1	68.30127587096783	NA	PC	2	NA	32	2	13.16	NA	16	1	NA	16	1	NA	NA	NA	TRUE	TRUE	16:1/16:1	0.00220830396985387	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	PC 33:0_19.58 | 16:0/17:0	3.1827878443759348	NA	PC	2	NA	33	0	19.58	NA	16	0	NA	17	0	NA	NA	NA	TRUE	TRUE	16:0/17:0	1.0290529631124495e-4	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	PC 33:0_20.01 | 16:0/17:0	3.9152518654614776	NA	PC	2	NA	33	0	20.01	NA	16	0	NA	17	0	NA	NA	NA	TRUE	TRUE	16:0/17:0	1.2658718489842247e-4	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	PC 33:0_20.01 | 15:0_18:0	0.7182822438044423	NA	PC	2	NA	33	0	20.01	NA	15	0	NA	18	0	NA	NA	NA	FALSE	TRUE	15:0_18:0	2.322336603880518e-5	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	PC 33:1_17.37 | 16:0/17:1	44.09943090984474	NA	PC	2	NA	33	1	17.37	NA	16	0	NA	17	1	NA	NA	NA	TRUE	TRUE	16:0/17:1	0.0014258144830337	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	PC 33:1_17.37 | 15:0/18:1	24.99511809804281	NA	PC	2	NA	33	1	17.37	NA	15	0	NA	18	1	NA	NA	NA	TRUE	TRUE	15:0/18:1	8.081374442719059e-4	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	PC 33:1_17.37 | 16:1_17:0	5.632243210606446	NA	PC	2	NA	33	1	17.37	NA	16	1	NA	17	0	NA	NA	NA	FALSE	TRUE	16:1_17:0	1.8210062524544316e-4	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	PC 34:0_22.87 | 18:0/16:0	69.19347393927389	NA	PC	2	NA	34	0	22.87	NA	18	0	NA	16	0	NA	NA	NA	TRUE	TRUE	18:0/16:0	0.00223715034952997	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	PC 34:1_19.12 | 16:0/18:1	2415.253532432289	NA	PC	2	NA	34	1	19.12	NA	16	0	NA	18	1	NA	NA	NA	TRUE	TRUE	16:0/18:1	0.07808952169429274	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	PC 34:1_20.44 | 16:0/18:1	187.68710162762383	NA	PC	2	NA	34	1	20.44	NA	16	0	NA	18	1	NA	NA	NA	TRUE	TRUE	16:0/18:1	0.00606826397207645	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	PC 34:2_16.05 | 18:1/16:1	349.7797057068582	NA	PC	2	NA	34	2	16.05	NA	18	1	NA	16	1	NA	NA	NA	TRUE	TRUE	18:1/16:1	0.01130901147653523	Homo_sapi	250	6	2	NA
K562 250b 6hrs 2	PC 34:2_16.46 | 16:1/18:1	135.97796714678623	NA	PC	2	NA	34	2	16.46	NA	16	1	NA	18	1	NA	NA	NA	TRUE	TRUE	16:1/18:1	0.00439641398837389	Homo_sapi	250	6	2	NA
