eid	id	rab	struc	class	tails	hydrox	carbon	dbonds	rt	hydrsn1	carbsn1	dbonsn1	hydrsn2	carbsn2	dbonsn2	hydrsn3	carbsn3	dbonsn3	stereo	ms2	annot	frac_molar
K562 250b 18hrs 2	PG 38:5_12.78 | 18:1_20:4	24.79176425716965		PG	2	NA	38	5	12.78	NA	18	1	NA	20	4	NA	NA	NA	FALSE	TRUE	18:1_20:4	8.825474264806507e-4
K562 250b 18hrs 2	PG 38:5_14.16 | 20:4/18:1	37.13064134969063		PG	2	NA	38	5	14.16	NA	20	4	NA	18	1	NA	NA	NA	TRUE	TRUE	20:4/18:1	0.0013217918509881247
K562 250b 18hrs 2	PG 38:6_12.01 | 22:6/16:0	25.257379693075276		PG	2	NA	38	6	12.01	NA	22	6	NA	16	0	NA	NA	NA	TRUE	TRUE	22:6/16:0	8.991225963808461e-4
K562 250b 18hrs 2	PG 38:7_10.67 | 22:6/16:1	12.7809117731276		PG	2	NA	38	7	10.67	NA	22	6	NA	16	1	NA	NA	NA	TRUE	TRUE	22:6/16:1	4.54980156976443e-4
K562 250b 18hrs 2	PG 39:0_25.71	1078.7969822056614		PG	2	NA	39	0	25.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	39:0	0.03840345892549214
K562 250b 18hrs 2	PG 39:1_22.58	824.3725680364355		PG	2	NA	39	1	22.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	39:1	0.029346353927651527
K562 250b 18hrs 2	PG 39:1_23.23	69.48601953303009		PG	2	NA	39	1	23.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	39:1	0.002473591918635849
K562 250b 18hrs 2	PG 39:1_25.32	279.20563166237696		PG	2	NA	39	1	25.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	39:1	0.009939276976275464
K562 250b 18hrs 2	PG 39:3_18.75	272.795527187683		PG	2	NA	39	3	18.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	39:3	0.00971108743926108
K562 250b 18hrs 2	PG 40:5_14.60 | 18:1_22:4	167.55147927170736		PG	2	NA	40	5	14.6	NA	18	1	NA	22	4	NA	NA	NA	FALSE	TRUE	18:1_22:4	0.005964566510893132
K562 250b 18hrs 2	PG 40:6_13.06 | 22:5/18:1	28.560497945275124		PG	2	NA	40	6	13.06	NA	22	5	NA	18	1	NA	NA	NA	TRUE	TRUE	22:5/18:1	0.001016708359241478
K562 250b 18hrs 2	PG 40:6_13.84 | 22:5/18:1	23.673908451988233		PG	2	NA	40	6	13.84	NA	22	5	NA	18	1	NA	NA	NA	TRUE	TRUE	22:5/18:1	8.427535355011491e-4
K562 250b 18hrs 2	PG 40:6_14.53 | 22:6/18:0	79.38526944461995		PG	2	NA	40	6	14.53	NA	22	6	NA	18	0	NA	NA	NA	TRUE	TRUE	22:6/18:0	0.0028259894907866844
K562 250b 18hrs 2	PG 40:6_14.53 | 22:5/18:1	32.52661580606251		PG	2	NA	40	6	14.53	NA	22	5	NA	18	1	NA	NA	NA	TRUE	TRUE	22:5/18:1	0.0011578958550101418
K562 250b 18hrs 2	PG 40:7_12.42 | 22:6/18:1	308.74189646523314		PG	2	NA	40	7	12.42	NA	22	6	NA	18	1	NA	NA	NA	TRUE	TRUE	22:6/18:1	0.01099072108566648
K562 250b 18hrs 2	PG 40:7_12.96 | 22:6/18:1	15.326841784414		PG	2	NA	40	7	12.96	NA	22	6	NA	18	1	NA	NA	NA	TRUE	TRUE	22:6/18:1	5.456112212344404e-4
K562 250b 18hrs 2	PG 40:8_11.35 | 22:6/18:2	9.921265121754617		PG	2	NA	40	8	11.35	NA	22	6	NA	18	2	NA	NA	NA	TRUE	TRUE	22:6/18:2	3.531812786621102e-4
K562 250b 18hrs 2	PG 41:8_14.39	3.6596715388935275		PG	2	NA	41	8	14.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	41:8	1.3027849349127763e-4
K562 250b 18hrs 2	PG 42:1_27.53 | 18:1_24:0	14.858688992636438		PG	2	NA	42	1	27.53	NA	18	1	NA	24	0	NA	NA	NA	FALSE	TRUE	18:1_24:0	5.289457254957281e-4
K562 250b 18hrs 2	PG 42:2_25.78	67.37545301997578		PG	2	NA	42	2	25.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	42:2	0.0023984591033512875
K562 250b 18hrs 2	PG 42:2_26.23	7.331408053016127		PG	2	NA	42	2	26.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	42:2	2.6098648093580995e-4
K562 250b 18hrs 2	PG 42:7_14.60 | 22:6/20:1	25.216361045211762		PG	2	NA	42	7	14.6	NA	22	6	NA	20	1	NA	NA	NA	TRUE	TRUE	22:6/20:1	8.976623976739633e-4
K562 250b 18hrs 2	PG 42:7_14.60 | 22:5/20:2	8.887997509036973		PG	2	NA	42	7	14.6	NA	22	5	NA	20	2	NA	NA	NA	TRUE	TRUE	22:5/20:2	3.163985929681688e-4
K562 250b 18hrs 2	PG 42:8_12.99 | 22:6/20:2	10.56522517462975		PG	2	NA	42	8	12.99	NA	22	6	NA	20	2	NA	NA	NA	TRUE	TRUE	22:6/20:2	3.76105233630621e-4
K562 250b 18hrs 2	PG 42:8_13.38 | 22:6/20:2	13.805204692249779		PG	2	NA	42	8	13.38	NA	22	6	NA	20	2	NA	NA	NA	TRUE	TRUE	22:6/20:2	4.914433578344538e-4
K562 250b 18hrs 2	PG 42:9_11.19 | 22:6/20:3	10.806597549173445		PG	2	NA	42	9	11.19	NA	22	6	NA	20	3	NA	NA	NA	TRUE	TRUE	22:6/20:3	3.8469770675061916e-4
K562 250b 18hrs 2	PG 44:11_11.78 | 22:5_22:6	3.624671276377876		PG	2	NA	44	11	11.78	NA	22	5	NA	22	6	NA	NA	NA	FALSE	TRUE	22:5_22:6	1.2903253974272977e-4
K562 250b 18hrs 2	PG 44:12_10.75 | 22:6/22:6	26.551717969522254		PG	2	NA	44	12	10.75	NA	22	6	NA	22	6	NA	NA	NA	TRUE	TRUE	22:6/22:6	9.451989829995729e-4
K562 250b 18hrs 3	PG 30:0_11.50 | 14:0_16:0	3.9088593676407535		PG	2	NA	30	0	11.5	NA	14	0	NA	16	0	NA	NA	NA	FALSE	TRUE	14:0_16:0	1.306875005649859e-4
K562 250b 18hrs 3	PG 30:0_12.82 | 14:0_16:0	15.333305749693809		PG	2	NA	30	0	12.82	NA	14	0	NA	16	0	NA	NA	NA	FALSE	TRUE	14:0_16:0	5.126486310597754e-4
K562 250b 18hrs 3	PG 30:1_11.19 | 14:0_16:1	5.0861371038092065		PG	2	NA	30	1	11.19	NA	14	0	NA	16	1	NA	NA	NA	FALSE	TRUE	14:0_16:1	1.7004821179556715e-4
K562 250b 18hrs 3	PG 32:0_13.67 | 16:0/16:0	34.5789506416342		PG	2	NA	32	0	13.67	NA	16	0	NA	16	0	NA	NA	NA	TRUE	TRUE	16:0/16:0	0.001156101104308267
K562 250b 18hrs 3	PG 32:2_11.56 | 16:1/16:1	25.13446215861812		PG	2	NA	32	2	11.56	NA	16	1	NA	16	1	NA	NA	NA	TRUE	TRUE	16:1/16:1	8.403372259303321e-4
K562 250b 18hrs 3	PG 33:1_14.58 | 16:0_17:1	5.840571016800244		PG	2	NA	33	1	14.58	NA	16	0	NA	17	1	NA	NA	NA	FALSE	TRUE	16:0_17:1	1.9527170365267357e-4
K562 250b 18hrs 3	PG 33:1_14.58 | 15:0_18:1	4.61643305523075		PG	2	NA	33	1	14.58	NA	15	0	NA	18	1	NA	NA	NA	FALSE	TRUE	15:0_18:1	1.5434428327305738e-4
K562 250b 18hrs 3	PG 34:0_16.89 | 16:0_18:0	54.14554259185486		PG	2	NA	34	0	16.89	NA	16	0	NA	18	0	NA	NA	NA	FALSE	TRUE	16:0_18:0	0.0018102840144733597
K562 250b 18hrs 3	PG 34:3_12.08 | 16:1_18:2	11.921365414040508		PG	2	NA	34	3	12.08	NA	16	1	NA	18	2	NA	NA	NA	FALSE	TRUE	16:1_18:2	3.985749556968991e-4
K562 250b 18hrs 3	PG 36:0_20.87 | 18:0/18:0	52.001635200915544		PG	2	NA	36	0	20.87	NA	18	0	NA	18	0	NA	NA	NA	TRUE	TRUE	18:0/18:0	0.0017386053297183829
K562 250b 18hrs 3	PG 36:3_12.59 | 16:0_20:3	5.259713290388758		PG	2	NA	36	3	12.59	NA	16	0	NA	20	3	NA	NA	NA	FALSE	TRUE	16:0_20:3	1.758515001332017e-4
K562 250b 18hrs 3	PG 36:3_12.91 | 18:1_18:2	22.2236099167077		PG	2	NA	36	3	12.91	NA	18	1	NA	18	2	NA	NA	NA	FALSE	TRUE	18:1_18:2	7.430167627899911e-4
K562 250b 18hrs 3	PG 36:3_12.91 | 16:1_20:2	3.7540826321883665		PG	2	NA	36	3	12.91	NA	16	1	NA	20	2	NA	NA	NA	FALSE	TRUE	16:1_20:2	1.2551274680706572e-4
K562 250b 18hrs 3	PG 36:3_13.26 | 18:1_18:2	92.4839890319223		PG	2	NA	36	3	13.26	NA	18	1	NA	18	2	NA	NA	NA	FALSE	TRUE	18:1_18:2	0.003092078847583732
K562 250b 18hrs 3	PG 36:3_14.33 | 18:2/18:1	107.34988449231878		PG	2	NA	36	3	14.33	NA	18	2	NA	18	1	NA	NA	NA	TRUE	TRUE	18:2/18:1	0.0035891002389038763
K562 250b 18hrs 3	PG 36:4_13.84 | 16:0_20:4	38.65764541663428		PG	2	NA	36	4	13.84	NA	16	0	NA	20	4	NA	NA	NA	FALSE	TRUE	16:0_20:4	0.0012924668252459197
K562 250b 18hrs 3	PG 37:3_14.58 | 18:1_19:2	27.11268952360395		PG	2	NA	37	3	14.58	NA	18	1	NA	19	2	NA	NA	NA	FALSE	TRUE	18:1_19:2	9.064766199488218e-4
K562 250b 18hrs 3	PG 38:1_22.03	35.53799350443841		PG	2	NA	38	1	22.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	38:1	0.001188165423560105
K562 250b 18hrs 3	PG 38:2_18.14 | 18:1_20:1	21.861735820090747		PG	2	NA	38	2	18.14	NA	18	1	NA	20	1	NA	NA	NA	FALSE	TRUE	18:1_20:1	7.309179849220561e-4
K562 250b 18hrs 3	PG 38:2_22.05 | 18:0_20:2	87.93515339963473		PG	2	NA	38	2	22.05	NA	18	0	NA	20	2	NA	NA	NA	FALSE	TRUE	18:0_20:2	0.0029399945940068594
K562 250b 18hrs 3	PG 38:3_15.55 | 18:1_20:2	37.50741437042036		PG	2	NA	38	3	15.55	NA	18	1	NA	20	2	NA	NA	NA	FALSE	TRUE	18:1_20:2	0.0012540103840277047
K562 250b 18hrs 3	PG 38:3_16.17 | 18:1_20:2	66.69498092197703		PG	2	NA	38	3	16.17	NA	18	1	NA	20	2	NA	NA	NA	FALSE	TRUE	18:1_20:2	0.0022298577505957657
K562 250b 18hrs 3	PG 38:4_13.06 | 18:1_20:3	73.82117917379232		PG	2	NA	38	4	13.06	NA	18	1	NA	20	3	NA	NA	NA	FALSE	TRUE	18:1_20:3	0.002468112686490892
K562 250b 18hrs 3	PG 38:4_13.65 | 18:1_20:3	5.985122608715326		PG	2	NA	38	4	13.65	NA	18	1	NA	20	3	NA	NA	NA	FALSE	TRUE	18:1_20:3	2.0010459337146483e-4
K562 250b 18hrs 3	PG 38:4_14.00 | 18:1_20:3	5.079377995435887		PG	2	NA	38	4	14	NA	18	1	NA	20	3	NA	NA	NA	FALSE	TRUE	18:1_20:3	1.698222300202519e-4
K562 250b 18hrs 3	PG 38:4_14.00 | 18:2_20:2	3.461791375293469		PG	2	NA	38	4	14	NA	18	2	NA	20	2	NA	NA	NA	FALSE	TRUE	18:2_20:2	1.1574037839780066e-4
K562 250b 18hrs 3	PG 38:4_14.57 | 18:1_20:3	8.663227499996625		PG	2	NA	38	4	14.57	NA	18	1	NA	20	3	NA	NA	NA	FALSE	TRUE	18:1_20:3	2.8964345920783296e-4
K562 250b 18hrs 3	PG 38:4_14.57 | 18:2_20:2	3.705285016371733		PG	2	NA	38	4	14.57	NA	18	2	NA	20	2	NA	NA	NA	FALSE	TRUE	18:2_20:2	1.2388126359295988e-4
K562 250b 18hrs 3	PG 38:4_17.19 | 18:0_20:4	21.430265871536356		PG	2	NA	38	4	17.19	NA	18	0	NA	20	4	NA	NA	NA	FALSE	TRUE	18:0_20:4	7.164923625493818e-4
K562 250b 18hrs 3	PG 38:5_12.78 | 18:1_20:4	41.52020345760828		PG	2	NA	38	5	12.78	NA	18	1	NA	20	4	NA	NA	NA	FALSE	TRUE	18:1_20:4	0.0013881726361773803
K562 250b 18hrs 3	PG 38:5_14.16 | 20:4/18:1	38.71625465170305		PG	2	NA	38	5	14.16	NA	20	4	NA	18	1	NA	NA	NA	TRUE	TRUE	20:4/18:1	0.001294426346866107
K562 250b 18hrs 3	PG 38:6_12.01 | 22:6/16:0	30.564511429130384		PG	2	NA	38	6	12.01	NA	22	6	NA	16	0	NA	NA	NA	TRUE	TRUE	22:6/16:0	0.0010218836824190663
K562 250b 18hrs 3	PG 38:7_10.67 | 22:6/16:1	16.918161711842135		PG	2	NA	38	7	10.67	NA	22	6	NA	16	1	NA	NA	NA	TRUE	TRUE	22:6/16:1	5.656361767779247e-4
K562 250b 18hrs 3	PG 39:1_22.58	775.1919569195122		PG	2	NA	39	1	22.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	39:1	0.02591750937538515
K562 250b 18hrs 3	PG 39:1_23.23	87.68215271311661		PG	2	NA	39	1	23.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	39:1	0.002931535853424889
K562 250b 18hrs 3	PG 39:1_25.32	431.9078800094473		PG	2	NA	39	1	25.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	39:1	0.014440264026900679
K562 250b 18hrs 3	PG 39:3_18.75	312.81825534725516		PG	2	NA	39	3	18.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	39:3	0.01045866123014471
K562 250b 18hrs 3	PG 40:2_25.30 | 20:1/20:1	14.383688420606545		PG	2	NA	40	2	25.3	NA	20	1	NA	20	1	NA	NA	NA	TRUE	TRUE	20:1/20:1	4.808994419589875e-4
K562 250b 18hrs 3	PG 40:5_14.60 | 18:1_22:4	142.9328041169891		PG	2	NA	40	5	14.6	NA	18	1	NA	22	4	NA	NA	NA	FALSE	TRUE	18:1_22:4	0.00477876770738578
K562 250b 18hrs 3	PG 40:6_13.06 | 22:5/18:1	39.493379201080536		PG	2	NA	40	6	13.06	NA	22	5	NA	18	1	NA	NA	NA	TRUE	TRUE	22:5/18:1	0.0013204084698932477
K562 250b 18hrs 3	PG 40:6_13.84 | 22:5/18:1	30.310804369166387		PG	2	NA	40	6	13.84	NA	22	5	NA	18	1	NA	NA	NA	TRUE	TRUE	22:5/18:1	0.0010134013251828686
K562 250b 18hrs 3	PG 40:6_14.53 | 22:6/18:0	63.78307213901717		PG	2	NA	40	6	14.53	NA	22	6	NA	18	0	NA	NA	NA	TRUE	TRUE	22:6/18:0	0.0021325019634143147
K562 250b 18hrs 3	PG 40:6_14.53 | 22:5/18:1	24.605729177691497		PG	2	NA	40	6	14.53	NA	22	5	NA	18	1	NA	NA	NA	TRUE	TRUE	22:5/18:1	8.226597437687571e-4
K562 250b 18hrs 3	PG 40:7_12.42 | 22:6/18:1	387.41961090706826		PG	2	NA	40	7	12.42	NA	22	6	NA	18	1	NA	NA	NA	TRUE	TRUE	22:6/18:1	0.012952858073751345
K562 250b 18hrs 3	PG 40:7_12.96 | 22:6/18:1	19.371064118101643		PG	2	NA	40	7	12.96	NA	22	6	NA	18	1	NA	NA	NA	TRUE	TRUE	22:6/18:1	6.476456978309615e-4
K562 250b 18hrs 3	PG 40:8_11.35 | 22:6/18:2	12.950590298843531		PG	2	NA	40	8	11.35	NA	22	6	NA	18	2	NA	NA	NA	TRUE	TRUE	22:6/18:2	4.329857172678318e-4
K562 250b 18hrs 3	PG 42:1_27.53 | 18:1_24:0	63.431264716960364		PG	2	NA	42	1	27.53	NA	18	1	NA	24	0	NA	NA	NA	FALSE	TRUE	18:1_24:0	0.002120739751386573
K562 250b 18hrs 3	PG 42:2_26.23	51.306875632560065		PG	2	NA	42	2	26.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	42:2	0.0017153769699995252
K562 250b 18hrs 3	PG 42:7_14.60 | 22:6/20:1	10.154130318555596		PG	2	NA	42	7	14.6	NA	22	6	NA	20	1	NA	NA	NA	TRUE	TRUE	22:6/20:1	3.394898068548614e-4
K562 250b 18hrs 3	PG 42:7_14.60 | 22:5/20:2	12.151614780432489		PG	2	NA	42	7	14.6	NA	22	5	NA	20	2	NA	NA	NA	TRUE	TRUE	22:5/20:2	4.062730362289192e-4
K562 250b 18hrs 3	PG 42:8_13.38 | 22:6/20:2	17.455144765211337		PG	2	NA	42	8	13.38	NA	22	6	NA	20	2	NA	NA	NA	TRUE	TRUE	22:6/20:2	5.835894891102974e-4
K562 250b 18hrs 3	PG 44:11_11.78 | 22:5_22:6	6.639978112476477		PG	2	NA	44	11	11.78	NA	22	5	NA	22	6	NA	NA	NA	FALSE	TRUE	22:5_22:6	2.2199881390194746e-4
K562 250b 18hrs 3	PG 44:12_10.75 | 22:6/22:6	32.08601857517961		PG	2	NA	44	12	10.75	NA	22	6	NA	22	6	NA	NA	NA	TRUE	TRUE	22:6/22:6	0.0010727532449454232
K562 1b 6hrs 1	O-PE 32:0_18.76 | O-16:0	4.181702344689685		O-PE	2	NA	32	0	18.76	NA	16	0	NA	16	0	NA	NA	NA	FALSE	TRUE	O-16:0	1.0464895715871887e-4
K562 1b 6hrs 1	O-PE 32:4_12.41 | O-12:0/20:4	1.2680880756219437		O-PE	2	NA	32	4	12.41	NA	12	0	NA	20	4	NA	NA	NA	TRUE	TRUE	O-12:0/20:4	3.173446691340025e-5
K562 1b 6hrs 1	O-PE 34:0_22.76 | O-18:0/16:0	65.45033249854939		O-PE	2	NA	34	0	22.76	NA	18	0	NA	16	0	NA	NA	NA	TRUE	TRUE	O-18:0/16:0	0.0016379236198775578
K562 1b 6hrs 1	O-PE 35:0_25.82 | O-18:0/17:0	0.6200397816614679		O-PE	2	NA	35	0	25.82	NA	18	0	NA	17	0	NA	NA	NA	TRUE	TRUE	O-18:0/17:0	1.5516770730989808e-5
K562 1b 6hrs 1	O-PE 35:1_23.51 | O-17:0/18:1	2.234936387172956		O-PE	2	NA	35	1	23.51	NA	17	0	NA	18	1	NA	NA	NA	TRUE	TRUE	O-17:0/18:1	5.593027503039091e-5
K562 1b 6hrs 1	O-PE 36:6_14.52 | O-14:0/22:6	1.3703227841082646		O-PE	2	NA	36	6	14.52	NA	14	0	NA	22	6	NA	NA	NA	TRUE	TRUE	O-14:0/22:6	3.4292935868538904e-5
K562 1b 6hrs 1	O-PE 37:2_24.51 | O-19:1/18:1	0.9660092512315406		O-PE	2	NA	37	2	24.51	NA	19	1	NA	18	1	NA	NA	NA	TRUE	TRUE	O-19:1/18:1	2.4174810260092144e-5
K562 1b 6hrs 1	O-PE 37:2_25.46 | O-18:0/19:2	4.28239649195712		O-PE	2	NA	37	2	25.46	NA	18	0	NA	19	2	NA	NA	NA	TRUE	TRUE	O-18:0/19:2	1.0716887288560101e-4
K562 1b 6hrs 1	O-PE 37:3_22.53 | O-18:1/19:2	1.5003862155321022		O-PE	2	NA	37	3	22.53	NA	18	1	NA	19	2	NA	NA	NA	TRUE	TRUE	O-18:1/19:2	3.7547830966530196e-5
K562 1b 6hrs 1	O-PE 37:3_22.53 | O-16:0/21:3	0.6507443680747308		O-PE	2	NA	37	3	22.53	NA	16	0	NA	21	3	NA	NA	NA	TRUE	TRUE	O-16:0/21:3	1.6285166633729788e-5
K562 1b 6hrs 1	O-PE 38:4_19.96 | O-18:0/20:4	21.13817188438642		O-PE	2	NA	38	4	19.96	NA	18	0	NA	20	4	NA	NA	NA	TRUE	TRUE	O-18:0/20:4	5.289921332521204e-4
K562 1b 6hrs 1	O-PE 39:2_26.69 | O-17:0/22:2	1.5922257144700673		O-PE	2	NA	39	2	26.69	NA	17	0	NA	22	2	NA	NA	NA	TRUE	TRUE	O-17:0/22:2	3.9846155188970884e-5
K562 1b 6hrs 1	O-PE 39:2_26.69 | O-18:0/21:2	0.7384022652067679		O-PE	2	NA	39	2	26.69	NA	18	0	NA	21	2	NA	NA	NA	TRUE	TRUE	O-18:0/21:2	1.847884441503889e-5
K562 1b 6hrs 1	O-PE 39:3_21.12 | O-21:3/18:0	1.7722780251411163		O-PE	2	NA	39	3	21.12	NA	21	3	NA	18	0	NA	NA	NA	TRUE	TRUE	O-21:3/18:0	4.4352044176901996e-5
K562 1b 6hrs 1	O-PE 39:3_25.85 | O-18:0/21:3	0.5337227609781691		O-PE	2	NA	39	3	25.85	NA	18	0	NA	21	3	NA	NA	NA	TRUE	TRUE	O-18:0/21:3	1.3356648977937317e-5
K562 1b 6hrs 1	O-PE 39:5_21.44 | O-17:0/22:5	0.37604301892939884		O-PE	2	NA	39	5	21.44	NA	17	0	NA	22	5	NA	NA	NA	TRUE	TRUE	O-17:0/22:5	9.410643449491676e-6
K562 1b 6hrs 1	O-PE 40:3_26.60 | O-18:0/22:3	2.2431545640284507		O-PE	2	NA	40	3	26.6	NA	18	0	NA	22	3	NA	NA	NA	TRUE	TRUE	O-18:0/22:3	5.613593855370829e-5
K562 1b 6hrs 1	O-PE 40:3_26.60 | O-18:1/22:2	0.8509318847135043		O-PE	2	NA	40	3	26.6	NA	18	1	NA	22	2	NA	NA	NA	TRUE	TRUE	O-18:1/22:2	2.1294948087697895e-5
K562 1b 6hrs 1	O-PE 40:3_26.60 | O-20:0/20:3	0.5662971100145463		O-PE	2	NA	40	3	26.6	NA	20	0	NA	20	3	NA	NA	NA	TRUE	TRUE	O-20:0/20:3	1.4171836520185488e-5
K562 1b 6hrs 1	O-PE 40:6_21.28 | O-18:1/22:5	4.47079677866642		O-PE	2	NA	40	6	21.28	NA	18	1	NA	22	5	NA	NA	NA	TRUE	TRUE	O-18:1/22:5	1.1188367367900733e-4
K562 1b 6hrs 1	O-PE 42:1_28.64 | O-24:0/18:1	0.7421109502349649		O-PE	2	NA	42	1	28.64	NA	24	0	NA	18	1	NA	NA	NA	TRUE	TRUE	O-24:0/18:1	1.8571655903911078e-5
K562 1b 6hrs 1	O-PE 42:1_28.64 | O-18:0/24:1	1.3284577194843321		O-PE	2	NA	42	1	28.64	NA	18	0	NA	24	1	NA	NA	NA	TRUE	TRUE	O-18:0/24:1	3.324524404517408e-5
K562 1b 6hrs 1	O-PE 42:2_27.96 | O-24:1/18:1	8.855825060767751		O-PE	2	NA	42	2	27.96	NA	24	1	NA	18	1	NA	NA	NA	TRUE	TRUE	O-24:1/18:1	2.2162095266447415e-4
K562 1b 6hrs 1	O-PE 42:2_27.96 | O-18:0/24:2	7.090373683735577		O-PE	2	NA	42	2	27.96	NA	18	0	NA	24	2	NA	NA	NA	TRUE	TRUE	O-18:0/24:2	1.774397483863989e-4
K562 1b 6hrs 1	O-PE 42:3_27.26 | O-18:1/24:2	4.920176452643555		O-PE	2	NA	42	3	27.26	NA	18	1	NA	24	2	NA	NA	NA	TRUE	TRUE	O-18:1/24:2	1.2312959947039027e-4
K562 1b 6hrs 1	O-PE 42:4_26.71 | O-18:0/24:4	1.9459453427390139		O-PE	2	NA	42	4	26.71	NA	18	0	NA	24	4	NA	NA	NA	TRUE	TRUE	O-18:0/24:4	4.8698145879298665e-5
K562 1b 6hrs 1	O-PE 42:4_26.96 | O-20:0/22:4	0.6829364067271383		O-PE	2	NA	42	4	26.96	NA	20	0	NA	22	4	NA	NA	NA	TRUE	TRUE	O-20:0/22:4	1.709078668893666e-5
K562 1b 6hrs 1	O-PE 42:4_27.28 | O-22:0/20:4	1.586524478138023		O-PE	2	NA	42	4	27.28	NA	22	0	NA	20	4	NA	NA	NA	TRUE	TRUE	O-22:0/20:4	3.970347921935734e-5
K562 1b 6hrs 1	O-PE 42:5_25.73 | O-18:0/24:5	0.4285303076786653		O-PE	2	NA	42	5	25.73	NA	18	0	NA	24	5	NA	NA	NA	TRUE	TRUE	O-18:0/24:5	1.0724161146100208e-5
K562 1b 6hrs 1	O-PE 42:5_26.10 | O-24:4/18:1	1.2166195491600966		O-PE	2	NA	42	5	26.1	NA	24	4	NA	18	1	NA	NA	NA	TRUE	TRUE	O-24:4/18:1	3.0446444195196013e-5
K562 1b 6hrs 1	O-PE 42:5_26.10 | O-22:1/20:4	1.0989724178583842		O-PE	2	NA	42	5	26.1	NA	22	1	NA	20	4	NA	NA	NA	TRUE	TRUE	O-22:1/20:4	2.7502272518540556e-5
K562 1b 6hrs 1	O-PE 42:5_26.10 | O-20:0/22:5	0.743868762737141		O-PE	2	NA	42	5	26.1	NA	20	0	NA	22	5	NA	NA	NA	TRUE	TRUE	O-20:0/22:5	1.8615645941955486e-5
K562 1b 6hrs 1	O-PE 42:5_26.10 | O-26:5/16:0	0.4569937331971164		O-PE	2	NA	42	5	26.1	NA	26	5	NA	16	0	NA	NA	NA	TRUE	TRUE	O-26:5/16:0	1.1436471002743488e-5
K562 1b 6hrs 1	O-PE 42:6_25.60 | O-20:0/22:6	1.0519763280502175		O-PE	2	NA	42	6	25.6	NA	20	0	NA	22	6	NA	NA	NA	TRUE	TRUE	O-20:0/22:6	2.6326174512615386e-5
K562 1b 6hrs 1	O-PE 42:7_22.53 | O-20:1/22:6	1.61078567760248		O-PE	2	NA	42	7	22.53	NA	20	1	NA	22	6	NA	NA	NA	TRUE	TRUE	O-20:1/22:6	4.031062650390743e-5
K562 1b 6hrs 1	O-PE 44:3_28.07 | O-18:1/26:2	0.7896299990400092		O-PE	2	NA	44	3	28.07	NA	18	1	NA	26	2	NA	NA	NA	TRUE	TRUE	O-18:1/26:2	1.976084119084024e-5
K562 1b 6hrs 2	O-PE 32:0_18.76 | O-16:0	4.518147465355655		O-PE	2	NA	32	0	18.76	NA	16	0	NA	16	0	NA	NA	NA	FALSE	TRUE	O-16:0	8.540712772983523e-5
K562 1b 6hrs 2	O-PE 32:0_18.76 | O-18:0/14:0	2.460255681146872		O-PE	2	NA	32	0	18.76	NA	18	0	NA	14	0	NA	NA	NA	TRUE	TRUE	O-18:0/14:0	4.650653233851971e-5
K562 1b 6hrs 2	O-PE 32:4_12.41 | O-12:0/20:4	1.579944566569494		O-PE	2	NA	32	4	12.41	NA	12	0	NA	20	4	NA	NA	NA	TRUE	TRUE	O-12:0/20:4	2.9865897126586584e-5
K562 1b 6hrs 2	O-PE 34:0_22.76 | O-18:0/16:0	94.44114096626511		O-PE	2	NA	34	0	22.76	NA	18	0	NA	16	0	NA	NA	NA	TRUE	TRUE	O-18:0/16:0	0.0017852331406412497
K562 1b 6hrs 2	O-PE 35:0_25.82 | O-18:0/17:0	0.923389871775971		O-PE	2	NA	35	0	25.82	NA	18	0	NA	17	0	NA	NA	NA	TRUE	TRUE	O-18:0/17:0	1.745495854837013e-5
K562 1b 6hrs 2	O-PE 35:1_23.51 | O-17:0/18:1	4.293126777909531		O-PE	2	NA	35	1	23.51	NA	17	0	NA	18	1	NA	NA	NA	TRUE	TRUE	O-17:0/18:1	8.11535324804704e-5
K562 1b 6hrs 2	O-PE 36:6_14.52 | O-14:0/22:6	3.7247853096654326		O-PE	2	NA	36	6	14.52	NA	14	0	NA	22	6	NA	NA	NA	TRUE	TRUE	O-14:0/22:6	7.041009996865335e-5
