Sample3_Ex340_Em440,,Sample3_Ex340_Em490,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
24.00416756,723.0018921,24.01443672,421.8559265,
24.50416756,729.0860596,24.51443672,419.0585632,
25.00416756,727.0255737,25.01443672,423.9770813,
25.50416756,723.565979,25.51443672,425.2999573,
26.00416756,724.6982422,26.01443672,423.5710144,
26.50416756,715.2960815,26.51443672,432.3152161,
27.00416756,721.5020752,27.01443672,421.7851563,
27.50416756,728.4353638,27.51443672,425.8729553,
28.00416756,720.3157959,28.01443672,433.5536804,
28.50416756,723.7938843,28.51443672,425.0025024,
29.00416756,710.664978,29.01443672,421.6166687,
29.50416756,715.5440063,29.51443672,422.5231934,
30.00416756,717.3796387,30.01443672,423.2792664,
30.50416756,709.5374146,30.51443672,429.7375488,
31.00416756,704.4921265,31.01443672,430.9094238,
31.50416756,709.2401123,31.51443672,430.219574,
32.00416565,705.7249146,32.01443863,431.1126404,
32.50416565,695.999939,32.51443863,427.9667969,
33.00416565,700.2178345,33.01443863,439.3085327,
33.50416565,696.0714111,33.51443863,430.1062012,
34.00416565,697.2553101,34.01443863,429.296814,
34.50416565,681.4538574,34.51447678,426.9794922,
35.00416565,687.8342896,35.01443863,432.1325378,
35.50416565,679.5250244,35.51443863,423.8040466,
36.00416565,674.9920044,36.01443863,430.3119812,
36.50416565,667.5825806,36.51443863,435.4738159,
37.00416565,673.7477417,37.01443863,438.1801758,
37.50416565,659.5827637,37.51443863,441.9581604,
38.00416565,655.048584,38.01443863,434.7563171,
38.50416565,661.8678589,38.51443863,444.8015747,
39.00416565,654.5629272,39.01447678,442.6878357,
39.50416565,648.6897583,39.51443863,444.2059937,
40.00416565,655.8618774,40.01443863,442.162384,
40.50416565,648.2203979,40.51443863,444.8479614,
41.00416565,644.5650635,41.01443863,438.6551819,
41.50416565,649.4192505,41.51443863,441.6528931,
42.00416565,646.5958252,42.01447678,440.4150696,
42.50416565,650.2332764,42.51443863,444.6274719,
43.00416565,644.6922607,43.01443863,444.7244568,
43.50416565,653.2542114,43.51443863,431.6243591,
44.00416565,644.8548584,44.01447678,433.4889221,
44.50416565,646.117981,44.51443863,443.8742371,
45.00416565,633.1086426,45.01443863,447.9160156,
45.50416565,642.3973389,45.51443863,446.3037109,
46.00416565,641.3323364,46.01443863,441.881134,
46.50416565,639.0128784,46.51443863,438.8216553,
47.00416565,645.0697632,47.01443863,443.4007874,
47.50416565,629.9574585,47.51443863,435.6707153,
48.00416565,643.9143066,48.01447678,447.665741,
48.50416565,645.463623,48.51443863,436.38797,
49.00416565,636.5285034,49.01443863,433.6152344,
49.50416565,641.7955933,49.51443863,437.3454895,
50.00416565,641.2156982,50.01443863,446.783905,
50.50416565,637.5437622,50.51443863,448.0713196,
51.00416565,650.7420654,51.01443863,436.210144,
51.50416565,629.2863159,51.51447678,437.7877808,
52.00416565,634.4400024,52.01443863,446.2339478,
52.50416565,624.7736206,52.51443863,442.6762085,
53.00416565,623.585083,53.01443863,443.7808228,
53.50416565,616.5963745,53.51443863,454.6660156,
54.00416565,612.487793,54.01443863,445.893158,
54.50416565,598.5703125,54.51450348,436.6150818,
55.00416565,610.2225342,55.01443863,451.8483276,
55.50416565,595.9736328,55.51443863,454.7933655,
56.00416565,592.5427246,56.01443863,448.1230164,
56.50416565,583.5194702,56.51447678,453.9692383,
57.00416565,576.9038696,57.01443863,452.7137451,
57.50416565,565.0342407,57.51443863,456.8877258,
58.00416565,562.7412109,58.01443863,452.3741455,
