time (s),POPE A,POPE B,POPE C,SoyPI A,SoyPI B,SoyPI C,xPE A,xPE B,xPE C,POPG A,POPG B,POPG C
17.45,0.153192281,0.183641278,0.160158897,0.087329301,0.080798339,0.090131003,-0.004323522,0.011077621,-0.011980338,0.008016493,0.010730393,-0.008403289
17.55,0.154414864,0.182196862,0.166714833,0.08818111,0.063954357,0.107347963,0.001888111,0.001298756,-0.009120971,0.007940863,0.0231923,0.009779087
17.65,0.156708884,0.189816856,0.17911051,0.084580108,0.066944482,0.092381089,-0.00078802,0.004628427,-0.005965872,0.005609198,0.011813367,0.002372005
17.75,0.141232364,0.183637032,0.190418592,0.08709429,0.077535821,0.090273906,0.011336498,0.004451951,-0.003796522,0.005976522,0.011048437,0.007279388
17.85,0.154374529,0.194839763,0.18244594,0.085419539,0.092918729,0.101014922,0.010193539,0.013012799,0.001248255,0.00693042,0.007975828,0.00535564
17.95,0.161700667,0.179093431,0.190896991,0.098604566,0.069408867,0.100379694,0.008861562,0.003790382,-0.006912939,0.005719684,-0.00446409,-5.855E-06
18.05,0.13740536,0.184134046,0.162781165,0.082802459,0.084714225,0.079667327,0.013842564,0.00805785,0.001338453,0.005811014,0.012635904,-0.004838769
18.15,0.159670993,0.175897521,0.168856655,0.103809743,0.070048578,0.086798058,0.002281824,0.007475877,-0.006468646,0.002490091,0.005446783,0.001754945
18.25,0.164067403,0.186533286,0.176319512,0.088570706,0.079601766,0.093249396,0.002029031,0.011488802,0.000123139,-0.002329564,0.015085268,-0.005397155
18.35,0.154969417,0.182264935,0.184899964,0.086509274,0.075906358,0.088645683,-0.00181956,-0.004835982,0.000887204,0.009766666,0.02005181,0.017965975
18.45,0.145552562,0.197510065,0.181712112,0.093407288,0.073583035,0.092254097,0.006432859,-0.000753984,-0.005316275,-0.008175457,0.015039235,0.00403985
18.55,0.16058304,0.195139082,0.166816461,0.078402867,0.065882978,0.102069146,0.008314892,0.009358946,-0.007659998,0.012034714,0.013999991,-0.004197882
18.65,0.158333558,0.185531039,0.185347935,0.085567177,0.095789707,0.099640064,0.001442017,-0.000878702,-0.01271844,0.003825662,0.019917348,-0.001651309
18.75,0.143061883,0.200484504,0.195605771,0.081353134,0.065201234,0.106515545,0.0014387,0.003832972,-0.013124292,0.003533857,0.015145201,0.004462548
18.85,0.173304958,0.200885239,0.187590275,0.10268649,0.091913463,0.10626668,0.000411503,0.009783499,0.001088486,0.009775701,0.011604659,0.009108688
18.95,0.166752764,0.2014873,0.18945967,0.103809311,0.084940358,0.09638347,0.011736915,0.011627159,-0.010353395,-0.003506194,0.019418186,0.003979494
19.05,0.16562964,0.206039336,0.199384711,0.083011789,0.090496957,0.100286648,0.003847134,0.004478619,-0.010734465,0.004940874,0.008568559,0.005668329
19.15,0.160634056,0.192028111,0.191800907,0.085937541,0.082285831,0.106461217,0.003955262,0.006026617,-0.002339633,-0.000734672,0.019300192,0.001501158
19.25,0.172039787,0.191588785,0.199395148,0.098304717,0.078879227,0.116889538,-0.002028072,0.008490472,-0.012812916,-0.009116412,0.011155263,0.010764184
19.35,0.161746322,0.184564899,0.190066408,0.09359169,0.073537363,0.095701178,0.011380623,0.002191585,-0.008682508,-0.002972933,0.009079835,0.004066431
19.45,0.175026314,0.190652942,0.185598011,0.094840348,0.082375132,0.111543889,0.005988513,0.013249477,-0.005624747,0.007434321,0.012494473,-0.013644863
19.55,0.173099856,0.22232673,0.178132854,0.080381278,0.069051015,0.094824242,0.001692572,-0.005705688,0.006827792,-0.000206067,0.012195719,0.002185512
19.65,0.164117089,0.186394224,0.19598736,0.095110535,0.088856984,0.122812841,0.002348731,0.007340048,-0.014729322,0.004216384,0.008135071,0.000657991
19.75,0.178276544,0.198016208,0.185384364,0.087681694,0.091132069,0.098657743,0.010741944,0.012149835,-0.007345064,-0.000698368,0.013892217,0.008648472
19.85,0.169166147,0.213186663,0.191782063,0.078053355,0.092879713,0.110406867,0.005355034,0.005236971,-0.013339664,-5.03E-05,0.006777433,0.000894644
19.95,0.172830029,0.19752509,0.198807256,0.093308161,0.07622973,0.133876907,0.006079157,0.015466343,-0.001386536,0.005466652,0.018632826,0.009351372
20.05,0.170697813,0.205285974,0.201638141,0.097790295,0.093778193,0.100015327,0.000124332,0.006718391,-0.000592342,0.006468803,0.014187028,0.001032675
20.15,0.164875048,0.21601681,0.195873099,0.09587739,0.087988237,0.110119716,0.002995152,0.001828939,-0.013615104,0.001532305,0.011001325,0.009670561
20.25,0.178770045,0.200219533,0.200648302,0.087285617,0.095265101,0.12334967,0.006866598,0.001599722,-0.011500822,-0.003110837,0.010323727,0.006170435
20.35,0.170498213,0.211551977,0.193756638,0.092272438,0.083128251,0.108592484,0.005565201,0.003072411,-0.009150242,0.003920918,0.0203856,0.009218334
20.45,0.170245073,0.191195551,0.20131218,0.109143327,0.080647847,0.109220231,2.17444E-05,0.003285556,0.008751283,0.001345128,0.012966641,-0.000417596
20.55,0.176178297,0.209813111,0.190583763,0.091980633,0.088726939,0.113553026,-0.000199623,0.010793131,-0.002624821,0.00389135,0.013327944,0.006339205
20.65,0.170892517,0.206464464,0.201208185,0.104391885,0.079116511,0.112959879,0.006688214,0.015541943,-0.007199817,-0.006365887,0.015431293,0.002921133
20.75,0.170980815,0.219944315,0.21443898,0.110792536,0.08035965,0.099957908,0.002754561,0.006694453,-0.016113766,0.002766279,0.018013293,0.009387225
20.85,0.181791345,0.20314495,0.209001095,0.099823418,0.083304488,0.115173492,0.001490466,0.005122909,-0.006238033,-0.007734733,0.011624566,0.001512601
20.95,0.172454793,0.21868261,0.205625986,0.107442186,0.083772033,0.112736937,0.011726631,0.006075058,-0.000955912,0.005203587,0.012061364,0.014248512
21.05,0.19217011,0.215361128,0.178098264,0.096237453,0.078564433,0.1047933,0.002736575,0.014173706,-0.002832438,-0.001416631,0.030824855,0.019719995
21.15,0.166492446,0.218632518,0.21694061,0.10310534,0.091062655,0.108112853,0.002588545,0.00110064,-0.013593221,0.006364039,0.021201478,0.012502638
21.25,0.172712394,0.207887378,0.208030296,0.099701798,0.113282793,0.127168126,0.007880755,0.000141126,-0.005748306,0.009402933,0.011033197,0.001580354
21.35,0.173509338,0.20827171,0.214594304,0.096047894,0.077181833,0.116304197,0.000972686,0.001757884,-0.0082851,0.007643452,0.01869686,0.004654453
21.45,0.18133209,0.23309968,0.207004348,0.091554776,0.099974568,0.10899336,0.014622501,0.005378251,-0.003003294,0.01045183,0.01872298,-0.006220721
21.55,0.185274299,0.209583892,0.208591191,0.102127638,0.088472479,0.121895646,-0.008685107,0.001111393,-0.012960995,0.001075295,0.022433074,0.007682611
21.65,0.213073083,0.217332391,0.2350643,0.112512441,0.105125327,0.133886023,-0.001744433,-0.003044539,-0.006508533,0.002858474,0.015068352,0.011962476
21.75,0.186837446,0.231162282,0.212427424,0.097785527,0.078828144,0.119695883,0.001129194,0.009778603,-0.00322011,0.006842063,0.018634018,0.005608221
21.85,0.196454307,0.210668753,0.211474806,0.087575789,0.094474897,0.104706044,0.011696616,0.009948939,-0.014365212,0.011076983,0.008134135,0.001472898
21.95,0.198700752,0.206715637,0.219432393,0.095630845,0.111762599,0.106663324,0.002745305,0.003450402,-0.011733506,0.004564097,0.012749766,0.011119004
22.05,0.212304667,0.220554052,0.226871709,0.097920517,0.073837731,0.108796359,-0.004484639,-0.000307538,-0.003871558,0.000283387,0.018689497,0.003390031
22.15,0.195179523,0.2244326,0.211556172,0.124081777,0.08781519,0.103248317,0.00301607,0.001632797,-0.005056511,0.006166048,0.016493104,0.011987213
22.25,0.199797122,0.216143986,0.20497864,0.110922433,0.10354355,0.112011289,0.007376589,0.012362357,-0.006706497,-0.011001505,0.020092068,0.01019336
22.35,0.199311549,0.246699209,0.197330653,0.098290709,0.117198458,0.119397178,-0.005453926,0.003796794,-0.00094012,0.009163778,0.010147458,0.009778525
22.45,0.191306392,0.226342588,0.210660431,0.115665863,0.103259597,0.101100917,0.006420099,0.005017308,-0.006385738,-0.003609553,0.017498881,0.003432048
22.55,0.200525579,0.22851453,0.225339244,0.09124483,0.095457197,0.138204128,0.000403285,0.010492376,-0.002944149,0.006249132,0.012198141,-0.002817328
22.65,0.198221104,0.20676819,0.230533008,0.104724597,0.090606622,0.121457254,0.00600383,-0.00274439,-0.000799229,0.010457002,0.015230983,0.009983963
22.75,0.186115406,0.242141302,0.222419156,0.09542437,0.104623917,0.126190444,0.003715935,0.007581093,-0.004153652,0.011033022,0.016521958,0.006664574
22.85,0.200052846,0.229157954,0.222342388,0.108834126,0.113129981,0.127842512,0.006182862,0.012588455,0.006901355,0.009084369,0.009779363,0.01304167
22.95,0.194278949,0.239579059,0.219245625,0.093681894,0.096476177,0.141013143,0.005683602,-0.004146871,-0.008747919,0.012162671,0.023379119,0.009252902
23.05,0.17979827,0.231327203,0.223000917,0.112872597,0.110108398,0.141335346,-0.001852928,-0.000914136,-0.004787393,0.01199703,0.021883053,0.015028786
23.15,0.210075424,0.249581512,0.225437565,0.108668585,0.104013966,0.121952395,0.003293274,0.002496478,-0.009658821,0.02097296,0.021395973,0.005574051
23.25,0.190290111,0.242108059,0.22651141,0.101460877,0.08748197,0.14938571,0.003360395,0.018146222,-0.007212144,0.009985285,0.018705239,0.015455348
23.35,0.188108397,0.218238084,0.195144666,0.118886678,0.107742876,0.116519633,-0.003810341,0.012700747,-0.010639572,0.014846063,0.017386629,0.014273814
23.45,0.187008298,0.250295796,0.231732616,0.106059016,0.092644273,0.134070985,0.008289806,0.003776178,-0.002661473,0.007789336,0.019798683,0.009275246
23.55,0.197510428,0.236127109,0.214980921,0.115253029,0.119233003,0.108817044,-0.002888245,-0.000423858,-0.011025087,0.00884868,0.01529659,0.014624296
23.65,0.199039431,0.256890089,0.241806885,0.110836861,0.096875732,0.129066582,0.010339536,0.001291998,-0.013399211,0.010208167,0.024352041,0.01586635
23.75,0.180604345,0.221236153,0.208420665,0.100800856,0.101985666,0.125383205,-0.006869054,-0.000183244,-0.020327472,0.002098578,0.006875881,0.009979154
23.85,0.198241902,0.238975832,0.230671212,0.114946013,0.095132754,0.122341898,0.00805507,0.013503984,-0.005652731,0.00442706,0.016579471,-0.000934253
23.95,0.210071576,0.244212017,0.238068171,0.112244091,0.083076111,0.130885573,-0.008880451,-0.00281641,-0.010737839,0.012593296,0.018133399,0.013728253
24.05,0.211145407,0.257424368,0.218893343,0.110592346,0.108880769,0.115304887,-0.009822108,-0.002680897,-0.014338096,0.001798132,0.015281102,0.026770864
24.15,0.220745469,0.237210781,0.230625708,0.110609575,0.116404707,0.124789799,0.001218082,-0.000825076,-0.011887545,0.013210834,0.019058659,-0.002255874
24.25,0.185745636,0.237440057,0.247095057,0.134977426,0.098479258,0.139132065,0.009901829,0.005792208,-0.008567169,0.003149142,0.018461553,0.014374095
24.35,0.195461653,0.264125369,0.237799991,0.113538831,0.110194842,0.132100603,0.004108796,0.002355112,-0.019670656,0.013142938,0.020259769,0.012747816
24.45,0.193052225,0.241215963,0.244588246,0.093361772,0.107880624,0.124172707,0.002190978,0.005231856,-0.008966665,0.001184485,0.022383847,0.018993382
24.55,0.209207189,0.248935547,0.230993787,0.143965893,0.1117079,0.12176038,0.007831128,0.007336225,-0.003774862,0.00427856,0.01848195,0.018310593
24.65,0.204483453,0.257240606,0.223154038,0.111120452,0.099326346,0.121998392,0.00062177,0.007381376,-0.01592793,0.010755201,0.016306423,0.009070759
24.75,0.201689886,0.243887026,0.231549833,0.102850937,0.115247316,0.135809676,0.007161808,0.006294276,-0.001650537,0.014398662,0.022774944,0.005565749
24.85,0.19866339,0.23376362,0.232562967,0.109320222,0.095955052,0.127897628,0.000731686,-0.002627122,-0.02204783,0.012572736,0.013417237,0.006325543
24.95,0.205434741,0.231506698,0.230988929,0.120857703,0.114701854,0.130458409,0.005496409,0.010816097,-0.002154276,0.014017264,0.00704419,0.021402361
25.05,0.211969165,0.230067881,0.255286083,0.117547363,0.125798231,0.132477346,0.006185666,0.001965538,-0.004204476,0.017547558,0.031100846,0.007183713
25.15,0.20435002,0.252175038,0.229148216,0.122204274,0.121085468,0.113005162,0.00232566,-0.000584372,-0.010133938,0.008546167,0.007111079,0.021088731
25.25,0.213342704,0.271788764,0.249990759,0.122842791,0.12587,0.123327027,0.005512082,0.006530489,-0.007690186,0.014421723,0.013635992,0.015501567
25.35,0.209705001,0.272164532,0.232415099,0.120487219,0.110059374,0.129482265,-0.004856313,0.01275943,-0.006883993,0.004111965,0.013732698,0.026211851
25.45,0.215110252,0.255014052,0.24163303,0.119888569,0.11532861,0.139948007,0.006684924,0.012717231,-0.009749022,0.012345415,0.011605154,0.017402493
25.55,0.226948373,0.256278509,0.229386857,0.116084696,0.111995942,0.118801496,0.002828841,0.010147695,-0.007652386,0.006617402,0.014861764,0.003768574
25.65,0.206733125,0.250046151,0.23625787,0.118864093,0.113938906,0.143606804,0.015620314,0.010757059,0.000239657,0.011131055,0.018871526,0.018791129
25.75,0.216930439,0.243473476,0.239845392,0.129877773,0.109020665,0.138070219,-0.000621743,0.014075206,-0.009276089,0.013292342,0.02285536,0.010244172
25.85,0.219242881,0.250297736,0.241120389,0.115700971,0.114785523,0.120018797,-0.001780491,0.002539788,-0.007524793,0.005184699,0.008881046,0.010069995
25.95,0.199334625,0.261340522,0.258263128,0.130003048,0.110688829,0.145596781,0.001195472,0.005842773,-0.011954519,0.023112353,0.014968137,0.01532237
26.05,0.209993141,0.26735679,0.239927268,0.112025732,0.11806942,0.128294133,-0.001810666,0.012934062,-0.003534256,0.010845768,0.013834556,0.010469316
26.15,0.235238831,0.257959059,0.2625161,0.121834824,0.120123511,0.125702934,0.005088363,0.0055289,-0.002442745,0.010625104,0.012523436,0.012811184
26.25,0.197155995,0.270413037,0.248159701,0.109126207,0.112061206,0.13549098,0.005261815,-0.013611765,-0.008813291,0.00521977,0.015148794,0.007297827
26.35,0.218545468,0.258417638,0.249325059,0.111360864,0.113964429,0.134783553,0.003941423,-0.000349076,-0.01066983,0.005837544,0.019078245,0.014946234
26.45,0.221955819,0.247916589,0.244247497,0.118073982,0.113496644,0.131506444,-0.003754371,0.000632704,-0.008841888,0.011215561,0.014626961,0.007465088
26.55,0.225565528,0.251940353,0.244040359,0.118164026,0.105024208,0.156019156,0.000488286,0.006141464,-0.016623083,0.014748537,0.020850663,0.028311201
26.65,0.229327587,0.247407918,0.245633426,0.116982635,0.116356028,0.156565967,0.002710558,0.002702979,-0.013310856,0.015521493,0.022027332,0.006961158
26.75,0.224530398,0.26677373,0.249171907,0.125129968,0.11580418,0.129696483,0.0003862,0.004583368,-0.010419072,0.017810848,0.020618734,0.016956253
26.85,0.20866139,0.247183183,0.257763298,0.13688204,0.124782846,0.145714815,-0.001013104,0.004927126,-0.017985941,0.012999255,0.028283974,0.015214683
26.95,0.231184501,0.278651125,0.262426785,0.133456918,0.120820436,0.131940252,0.00327829,-0.000323194,-0.013291228,0.009465147,0.028763844,0.01383327
27.05,0.223535448,0.272666339,0.272874573,0.115989514,0.141829753,0.140915127,0.002301941,0.004426371,-0.015146576,-0.004180471,0.015617266,0.021414532
27.15,0.234827695,0.2558545,0.253824284,0.130880964,0.102990268,0.148921478,0.001536622,0.01158712,-0.006264239,0.008279333,0.01996556,0.008602242
27.25,0.213844424,0.25745467,0.25739467,0.136103542,0.121101849,0.122052184,0.000944382,0.005333245,-0.009577507,0.022202393,0.012983354,0.011517082
27.35,0.205337974,0.262612159,0.249448083,0.145729708,0.107882102,0.143772573,-0.000340827,0.009022787,-0.011656767,0.016523503,0.005999142,0.02024566
27.45,0.212055155,0.285640081,0.251579539,0.142315528,0.11337595,0.14763968,0.004410024,0.013725051,-0.013907599,0.011988384,0.026059999,0.01271873
27.55,0.220940539,0.24724582,0.250386482,0.129253576,0.113888908,0.135695778,0.003868455,0.003640964,-0.000836357,0.006085853,0.020577602,0.012719883
27.65,0.232016462,0.271415623,0.270111474,0.114915081,0.112977634,0.137380104,0.004402287,0.004022102,-0.007236504,0.0061003,0.017620386,0.010761035
27.75,0.202033009,0.264293614,0.239889223,0.135705973,0.132391068,0.134859521,0.006736483,0.003981759,-0.008319839,-0.000560579,0.011144541,0.00693113
27.85,0.234451179,0.28602604,0.247068125,0.133576924,0.11869726,0.144513491,0.007113511,0.007993481,-0.009093838,0.00445616,0.017731111,0.014082456
27.95,0.236576891,0.261315645,0.262345609,0.103366817,0.11501723,0.139383781,-0.001291315,0.010861583,-0.004976148,0.002809563,0.030032593,0.001964321
28.05,0.217876994,0.274342355,0.253031546,0.136520617,0.107757786,0.11481246,0.005079963,0.000356173,-0.010536786,0.003033668,0.022715979,0.022671587
28.15,0.224054947,0.284448773,0.257921478,0.141549682,0.110949369,0.137816472,0.004037578,0.012973506,-0.011405507,0.02075745,0.012643593,0.018482702
28.25,0.224944197,0.281876249,0.252943296,0.142585229,0.125426728,0.135100465,-0.000214999,0.006894715,-0.00018408,0.007740043,0.007218227,0.015645334
28.35,0.231138179,0.288487007,0.272448372,0.133915374,0.107653605,0.143720072,0.00025315,0.004454108,-0.00320028,0.008082195,0.029041328,0.021053757
28.45,0.230439428,0.266685716,0.269440923,0.136293997,0.120350167,0.143341421,-0.006066566,-0.004140091,-0.016515894,0.003223139,0.019582983,0.015150267
28.55,0.23075493,0.283015757,0.257717793,0.135342967,0.136439459,0.154030609,-0.000946065,0.001781903,-0.010263553,0.007052174,0.028229629,0.001641108
28.65,0.245888517,0.280063473,0.25840819,0.127518051,0.12506094,0.149949891,-1.22E-05,0.01393231,-0.008365578,-0.00040038,0.020103782,0.008472792
28.75,0.245092211,0.279196229,0.257985889,0.135286659,0.130862026,0.134531556,-0.000954351,0.006102265,-0.010232615,0.001798591,0.01764591,0.013021559
28.85,0.235555093,0.294872542,0.264095708,0.152064167,0.133159666,0.14328822,0.007829097,0.00138849,0.001325447,0.006676907,0.018937328,0.021236511
28.95,0.242192484,0.254511347,0.257977891,0.136151683,0.122846936,0.142492653,0.002168926,0.004114919,-0.01201906,0.00181641,0.020471536,0.01525445
29.05,0.220707863,0.296776206,0.259565119,0.126591308,0.127734334,0.118310953,-0.008012409,0.003358566,-0.016943205,0.00130402,0.009513127,0.017666381
29.15,0.246691225,0.274247902,0.255217317,0.141038662,0.134974773,0.153349258,0.009072472,0.002836402,-0.008776394,-0.002116663,0.022021978,0.025748268
29.25,0.252759682,0.293148008,0.278301485,0.136377689,0.132227891,0.15499817,0.00471023,0.000402294,-0.009458995,0.014574034,0.02251143,0.006267505
29.35,0.217412449,0.285326099,0.258077382,0.134024271,0.135930888,0.153288062,0.004644459,0.002739749,-0.015245831,0.000309474,0.022375895,0.009405809
29.45,0.243909935,0.277602599,0.268245267,0.133980611,0.124288887,0.154549681,0.006927168,0.010438291,-0.010056382,0.001304735,0.013682614,0.030394992
29.55,0.228874533,0.279507276,0.262489366,0.131314627,0.140023284,0.153705716,0.005442477,0.002863239,-0.006535605,-0.00580124,0.01604588,0.024411533
29.65,0.232052658,0.301724412,0.271254078,0.138685677,0.153534136,0.15466216,-0.00397696,0.002379801,-0.003816517,0.001042798,0.020653093,0.011230232
29.75,0.232510001,0.27333699,0.264379772,0.136401329,0.124328075,0.153536444,-0.000226127,0.004764679,-0.005678067,-0.001078191,0.014234919,0.013906266
29.85,0.225447625,0.283761575,0.284341427,0.108040806,0.128515588,0.16796755,-0.005574438,0.003548963,-0.00958659,0.012265075,0.023802966,0.01650774
29.95,0.257487928,0.277612149,0.280358049,0.130130448,0.134210335,0.153964537,-0.005331015,-0.001172162,-0.019786036,-0.00013827,0.014756639,0.008384926
