Sample6_Ex340_Em440,,Sample6_Ex340_Em490,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
245.0041656,109.4876785,245.0144348,221.2731018,
245.5041656,112.0322113,245.5144348,222.2549133,
246.0041656,111.5864105,246.0144958,220.1289978,
246.5041656,108.8721237,246.5144348,219.1623077,
247.0041656,110.8403931,247.0144348,219.1845551,
247.5041656,109.9572144,247.5144348,216.0345001,
248.0041656,109.265625,248.0144348,216.9142151,
248.5041656,110.2717896,248.5144348,223.9886475,
249.0041656,110.2434235,249.0144348,223.0605011,
249.5041656,109.5636826,249.5144348,214.6938782,
250.0041656,108.378746,250.0144348,218.2775116,
250.5041656,109.9034424,250.5144348,219.6740417,
251.0041656,114.3476257,251.0144348,220.2848816,
251.5041656,110.0999146,251.5144348,215.3357239,
252.0041656,108.2198944,252.0144348,220.188736,
252.5041656,111.136261,252.5144806,211.5963135,
253.0041656,107.4376984,253.0144348,219.3396301,
253.5041656,110.7888565,253.5144348,225.29599,
254.0041656,108.9422989,254.0144348,225.27771,
254.5041656,109.8663177,254.5144348,223.7313385,
255.0041656,107.1702423,255.0144348,218.0865326,
255.5041656,106.7338181,255.5144806,217.3221283,
256.0041809,106.9610138,256.0144348,217.9647217,
256.5041809,102.8237305,256.5144348,213.1660309,
257.0041809,102.0881958,257.0144348,211.1112518,
257.5041809,98.98477173,257.5144348,214.505188,
258.0041809,96.59397888,258.0144348,210.8993683,
258.5041809,96.13653564,258.5144348,206.6840057,
259.0041809,97.2877121,259.0144958,205.8292999,
259.5041809,92.96296692,259.5144348,201.0566559,
260.0041809,92.85382843,260.0144958,202.671051,
260.5041809,90.79370117,260.5144348,203.2913361,
261.0041809,88.16322327,261.0144348,198.6425781,
261.5041809,88.54277802,261.5144348,197.6251373,
262.0041809,87.46929169,262.0144348,195.5394135,
262.5041809,86.57528687,262.5144958,194.9642944,
263.0041809,86.76898193,263.0144348,197.0421906,
263.5041809,86.39638519,263.5144958,194.388092,
264.0041809,86.67245483,264.0144348,197.4568024,
264.5041809,85.61351776,264.5144348,190.6895294,
265.0041809,81.57749939,265.0144348,193.335022,
265.5041809,82.85388184,265.5144348,191.3978424,
266.0041809,84.21053314,266.0144348,195.5446167,
266.5041809,86.30223846,266.5144348,194.918457,
267.0041809,85.27848816,267.0144348,194.0883484,
267.5041809,86.09030151,267.5144348,195.3160553,
268.0041809,86.1866684,268.0144348,197.3943024,
268.5041809,84.93122864,268.5144958,190.1838989,
269.0041809,86.5473938,269.0144348,195.2840271,
269.5041809,86.35146332,269.5144348,195.2691193,
270.0041809,87.27240753,270.0144348,194.0277863,
270.5041809,86.54135895,270.5144348,198.023056,
271.0041809,88.35887146,271.0144958,196.0895996,
271.5041809,84.14502716,271.5144348,197.2874451,
272.0041809,84.96051788,272.0144348,194.4944916,
272.5041809,87.23096466,272.5144348,193.6336823,
273.0041809,85.0738678,273.0144348,197.8679504,
273.5041809,87.53739166,273.5144653,195.971817,
274.0041809,87.41760254,274.0144653,194.1243439,
274.5041809,84.64949799,274.5144653,194.0723572,
