Sample1_Ex340_Em440,,Sample1_Ex340_Em490,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
242.5041656,95.63032532,242.5144348,124.9615479,
243.0041656,97.54478455,243.0144806,127.4009171,
243.5041656,92.56246948,243.5144806,125.6541748,
244.0041656,93.57157898,244.0144806,128.3620605,
244.5041656,97.36172485,244.5144806,124.7699127,
245.0041656,94.99402618,245.0144806,131.5393066,
245.5041656,91.62967682,245.5144348,126.317009,
246.0041656,94.15203094,246.0144806,128.7042847,
246.5041656,92.42201233,246.5144348,128.3489838,
247.0041656,95.35116577,247.0144806,130.8742676,
247.5041656,93.65477753,247.5144348,125.3653793,
248.0041656,93.8224411,248.0144348,127.2510757,
248.5041656,94.26334381,248.5144348,126.7654572,
249.0041656,94.20619965,249.0144348,127.6582031,
249.5041656,92.25431061,249.5144348,126.3646927,
250.0041656,94.88629913,250.0144348,121.9064941,
250.5041656,94.47984314,250.5144348,129.9868011,
251.0041656,91.28426361,251.0144806,126.1245041,
251.5041656,93.51911163,251.5144348,130.1959076,
252.0041656,95.48765564,252.0144958,126.9465714,
252.5041656,97.76411438,252.5144348,128.0661316,
253.0041656,93.47590637,253.0144348,126.5050201,
253.5041656,94.96271515,253.5144348,124.5476532,
254.0041656,93.54912567,254.0144348,127.2490311,
254.5041656,92.24474335,254.5144348,128.5865784,
255.0041656,97.75114441,255.0144348,123.121048,
255.5041656,90.37911987,255.5144348,125.8425598,
256.0041809,92.23208618,256.0144348,125.0225296,
256.5041809,88.74223328,256.5144348,123.5472565,
257.0041809,89.55451965,257.0144348,122.2087555,
257.5041809,85.06334686,257.5144348,120.8099136,
258.0041809,84.69733429,258.0144348,120.8376541,
258.5041809,81.72611237,258.5144348,121.0390549,
259.0041809,81.74195099,259.0144348,120.6330872,
259.5041809,76.95922089,259.5144348,116.7510071,
260.0041809,76.38312531,260.0144958,118.8802185,
260.5041809,77.0512619,260.5144348,112.9999924,
261.0041809,74.13677979,261.0144348,114.5613174,
261.5041809,71.65132141,261.5144348,115.6449356,
262.0041809,73.54692841,262.0144958,115.602005,
262.5041809,69.31916809,262.5144348,114.8442001,
263.0041809,67.59052277,263.0144348,111.0319672,
263.5041809,65.43962097,263.5144958,108.8360672,
264.0041809,64.29732513,264.0144348,114.2676849,
264.5041809,64.49226379,264.5144958,109.1320343,
265.0041809,63.91938782,265.0144348,106.7738647,
265.5041809,64.11738586,265.5144958,111.2721024,
266.0041809,64.24684906,266.0144348,108.3635712,
266.5041809,66.83323669,266.5144348,111.6343079,
267.0041809,63.8934288,267.0144958,111.7935181,
267.5041809,64.403862,267.5144348,110.6373749,
268.0041809,69.40910339,268.0144958,108.8179092,
268.5041809,69.04962921,268.5144348,113.2265167,
269.0041809,70.5664444,269.0144348,112.4167938,
269.5041809,69.97638702,269.5144348,114.1229172,
270.0041809,72.34679413,270.0144348,114.3623428,
270.5041809,76.460495,270.5144348,113.5560074,
271.0041809,75.26854706,271.0144348,113.3680801,
271.5041809,80.55996704,271.5144958,112.6332245,
272.0041809,75.6079483,272.0144348,117.4162216,
272.5041809,84.67881012,272.5144958,123.5574875,
273.0041809,82.21079254,273.0144348,118.8324356,
273.5041809,83.63608551,273.5144653,120.2394791,
274.0041809,88.62007904,274.0144653,121.296402,
