Sample6_Ex340_Em440,,Sample6_Ex340_Em490,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
125.0041656,408.4599304,125.0144806,322.0671692,
125.5041656,411.2460022,125.5144806,327.6598511,
126.0041656,406.7296143,126.0144806,324.3858948,
126.5041656,404.8206177,126.5144806,315.9541016,
127.0041656,406.1631165,127.0144806,319.8043518,
127.5041656,394.0560913,127.5144806,319.0065002,
128.0041656,390.4798279,128.0144806,317.4775696,
128.5041656,391.855011,128.5144806,320.6338806,
129.0041656,378.227417,129.0144806,323.0048523,
129.5041656,377.7391357,129.5144806,318.1879578,
130.0041656,363.8486023,130.0144806,315.2822266,
130.5041656,359.1699829,130.5144806,316.7385864,
131.0041656,358.9437866,131.0144806,316.0253601,
131.5041656,346.4059448,131.5144806,307.0093079,
132.0041656,345.1828918,132.0144806,312.8411255,
132.5041656,344.5609436,132.5144806,304.6634216,
133.0041656,344.124115,133.0144806,308.8251953,
133.5041656,340.1877747,133.5144806,307.6454773,
134.0041656,331.545166,134.0144806,307.3304443,
134.5041656,337.017395,134.5144806,308.4984741,
135.0041656,335.499939,135.0144806,306.1214294,
135.5041656,333.7600403,135.5144806,311.3005066,
136.0041656,327.2971802,136.0144806,307.3838806,
136.5041656,334.5618896,136.5144806,309.2963562,
137.0041656,331.2544861,137.0144806,303.8572083,
137.5041656,332.5730286,137.5144806,305.2786255,
138.0041656,331.8535156,138.0144806,310.1032715,
138.5041656,330.2799072,138.5144806,307.4503174,
139.0041656,330.2882385,139.0144806,305.764679,
139.5041656,331.4119873,139.5144806,304.8878479,
140.0041656,325.5979614,140.0144806,306.2758789,
140.5041656,328.5998535,140.5144806,302.5839233,
141.0041656,326.9316406,141.0144806,301.6418762,
141.5041656,320.7380981,141.5144806,307.4953613,
142.0041656,331.0033875,142.0144806,302.9941406,
142.5041656,331.3199158,142.5144806,302.5094299,
143.0041656,326.454895,143.0144806,307.4387207,
143.5041656,329.4854736,143.5144806,307.9388428,
144.0041656,324.7615662,144.0144806,305.6058655,
144.5041656,328.9779663,144.5144806,305.9582825,
145.0041656,328.9796143,145.0144806,300.9561768,
145.5041656,325.8927612,145.5144806,305.759552,
146.0041656,330.0050964,146.0144806,309.4512634,
146.5041656,332.6391602,146.5144806,301.1651611,
147.0041656,325.1404114,147.0144806,307.4031677,
147.5041656,330.4056091,147.5144806,305.2446899,
148.0041656,324.3226624,148.0144806,299.7735291,
148.5041656,328.4315491,148.5144806,309.430481,
149.0041656,325.6263123,149.0144806,305.5991211,
149.5041656,326.1209106,149.5144806,302.4293823,
150.0041656,330.3592529,150.0144806,302.7391663,
150.5041656,329.7113037,150.5144806,309.6885986,
151.0041656,326.6215515,151.0144806,308.9118958,
151.5041656,328.0715027,151.5144806,302.8518372,
152.0041656,329.7049866,152.0144806,309.5551453,
152.5041656,329.247467,152.5144806,310.8778992,
153.0041656,326.3361816,153.0144806,303.4081116,
153.5041656,327.146698,153.5144806,304.786499,
154.0041656,319.9084167,154.0144806,306.4850464,
154.5041656,314.3579712,154.5144806,307.3414001,
155.0041656,312.5622559,155.0144806,300.859436,
155.5041656,306.8249817,155.5144806,300.4891357,
156.0041656,303.0265808,156.0144806,300.6280212,
156.5041656,294.3823547,156.5144806,307.7468567,
157.0041656,290.7189636,157.0144806,305.444458,
157.5041656,280.8406982,157.5144806,302.5738525,
158.0041656,281.289856,158.0144806,306.7854614,
158.5041656,275.2771606,158.5144806,302.1836243,
159.0041656,275.1469421,159.0144806,299.0469055,
159.5041656,264.7191772,159.5144806,306.4564514,
160.0041656,262.8076782,160.0144806,302.649231,
160.5041656,254.8222198,160.5144806,299.2981262,
161.0041656,253.9604645,161.0144958,297.1402893,
161.5041656,242.442337,161.5144806,295.1861267,
162.0041656,245.8228912,162.0144958,295.1733704,
162.5041656,240.0922852,162.5144806,294.5420532,
163.0041656,235.3722839,163.0144806,298.1052551,
163.5041656,234.6286316,163.5144806,290.2998047,
164.0041656,235.5407867,164.0144806,293.2067566,
164.5041656,243.168396,164.5144806,296.6613464,
165.0041656,243.1193237,165.0144806,293.8988953,
165.5041656,252.7074585,165.5144806,297.7787476,
166.0041656,249.431778,166.0144806,303.1387634,
166.5041656,260.0664673,166.5144806,302.8690491,
167.0041656,264.2219543,167.0144806,299.03302,
167.5041656,273.3037109,167.5144806,302.7089844,
168.0041656,266.7779236,168.0144806,298.6896973,
168.5041656,276.0205994,168.5144806,301.4329224,
169.0041656,281.2067871,169.0144806,300.9597473,
